,dbs,evidence type,methods,ntissues,pmids,symbol1,symbol2,uniprot1,uniprot2
52,,exp,coexpression,0,,HSPB6,HSPB6,xxxxxx,xxxxxx
53,,exp,coexpression,0,,C1QA,CSF1R,xxxxxx,xxxxxx
54,,exp,coexpression,0,,APOE,APOE,xxxxxx,xxxxxx
55,,exp,coexpression,0,,FBLN1,FBLN1,xxxxxx,xxxxxx
56,,exp,coexpression,0,,MT1X,MT1X,xxxxxx,xxxxxx
57,,exp,coexpression,0,,COL1A2,COL3A1,xxxxxx,xxxxxx
58,,exp,coexpression,0,,PLIN5,PLIN5,xxxxxx,xxxxxx
59,,exp,coexpression,0,,PLIN2,PLIN2,xxxxxx,xxxxxx
60,,exp,coexpression,0,,GADD45G,GADD45G,xxxxxx,xxxxxx
61,,exp,coexpression,0,,CD163,MS4A6A,xxxxxx,xxxxxx
62,,exp,coexpression,0,,CXCL12,CXCL12,xxxxxx,xxxxxx
63,,exp,coexpression,0,,DEPP1,DEPP1,xxxxxx,xxxxxx
64,,exp,coexpression,0,,PDK4,PDK4,xxxxxx,xxxxxx
65,,exp,coexpression,0,,C1QB,CSF1R,xxxxxx,xxxxxx
66,,exp,coexpression,0,,C3,C3,xxxxxx,xxxxxx
67,,exp,coexpression,0,,C1QB,MS4A6A,xxxxxx,xxxxxx
68,,exp,coexpression,0,,DDIT4,DDIT4,xxxxxx,xxxxxx
69,,exp,coexpression,0,,PTGDS,PTGDS,xxxxxx,xxxxxx
70,,exp,coexpression,0,,PRELP,PRELP,xxxxxx,xxxxxx
71,,exp,coexpression,0,,VCAM1,VCAM1,xxxxxx,xxxxxx
72,,exp,coexpression,0,,MYH11,MYH11,xxxxxx,xxxxxx
73,,exp,coexpression,0,,C1QB,F13A1,xxxxxx,xxxxxx
74,,exp,coexpression,0,,COL3A1,COL3A1,xxxxxx,xxxxxx
75,,exp,coexpression,0,,CCDC80,COL1A2,xxxxxx,xxxxxx
76,,exp,coexpression,0,,ZFP36,ZFP36,xxxxxx,xxxxxx
77,,exp,coexpression,0,,ADH1B,ADH1B,xxxxxx,xxxxxx
78,,exp,coexpression,0,,CRYAB,CRYAB,xxxxxx,xxxxxx
79,,exp,coexpression,0,,CDKN1A,CDKN1A,xxxxxx,xxxxxx
80,,exp,coexpression,0,,SERPINA3,SERPINA3,xxxxxx,xxxxxx
81,,exp,coexpression,0,,CCN2,CCN2,xxxxxx,xxxxxx
82,,exp,coexpression,0,,LUM,LUM,xxxxxx,xxxxxx
83,,exp,coexpression,0,,PIM1,PIM1,xxxxxx,xxxxxx
84,,exp,coexpression,0,,SERPINE1,SERPINE1,xxxxxx,xxxxxx
85,,exp,coexpression,0,,C1QC,MS4A6A,xxxxxx,xxxxxx
86,,exp,coexpression,0,,RNASE1,RNASE1,xxxxxx,xxxxxx
87,,exp,coexpression,0,,ADAMTS9,ADAMTS9,xxxxxx,xxxxxx
88,,exp,coexpression,0,,C11orf96,SOCS3,xxxxxx,xxxxxx
89,,exp,coexpression,0,,C11orf96,MAFF,xxxxxx,xxxxxx
90,,exp,coexpression,0,,ACKR1,ACKR1,xxxxxx,xxxxxx
91,,exp,coexpression,0,,BTNL9,BTNL9,xxxxxx,xxxxxx
92,,exp,coexpression,0,,ADAMTS4,C11orf96,xxxxxx,xxxxxx
93,,exp,coexpression,0,,THBS2,THBS2,xxxxxx,xxxxxx
94,,exp,coexpression,0,,CSF1R,CSF1R,xxxxxx,xxxxxx
95,,exp,coexpression,0,,MS4A6A,MS4A6A,xxxxxx,xxxxxx
96,,exp,coexpression,0,,GADD45B,GADD45B,xxxxxx,xxxxxx
97,,exp,coexpression,0,,C1QA,C1QC,xxxxxx,xxxxxx
98,,exp,coexpression,0,,C1QC,CSF1R,xxxxxx,xxxxxx
99,,exp,coexpression,0,,C1QA,C1QA,xxxxxx,xxxxxx
100,,exp,coexpression,0,,SERPINE2,SERPINE2,xxxxxx,xxxxxx
101,,exp,coexpression,0,,CSF3R,CSF3R,xxxxxx,xxxxxx
102,,exp,coexpression,0,,IER5L,IER5L,xxxxxx,xxxxxx
103,,exp,coexpression,0,,CX3CL1,CX3CL1,xxxxxx,xxxxxx
104,,exp,coexpression,0,,ADAMTS4,ADAMTS4,xxxxxx,xxxxxx
105,,exp,coexpression,0,,C1QA,CD14,xxxxxx,xxxxxx
106,,exp,coexpression,0,,C11orf96,ZFP36,xxxxxx,xxxxxx
107,,exp,coexpression,0,,ACTA2,ACTA2,xxxxxx,xxxxxx
108,,exp,coexpression,0,,F13A1,F13A1,xxxxxx,xxxxxx
109,,exp,coexpression,0,,CFD,CFD,xxxxxx,xxxxxx
110,,exp,coexpression,0,,C11orf96,C11orf96,xxxxxx,xxxxxx
111,,exp,coexpression,0,,TIMP1,TIMP1,xxxxxx,xxxxxx
112,,exp,coexpression,0,,ELN,ELN,xxxxxx,xxxxxx
113,,exp,coexpression,0,,CD14,CD14,xxxxxx,xxxxxx
114,,exp,coexpression,0,,CP,CP,xxxxxx,xxxxxx
115,,exp,coexpression,0,,BHLHE40,BHLHE40,xxxxxx,xxxxxx
116,,exp,coexpression,0,,CD14,CD68,xxxxxx,xxxxxx
117,,exp,coexpression,0,,C7,C7,xxxxxx,xxxxxx
118,,exp,coexpression,0,,HIF3A,HIF3A,xxxxxx,xxxxxx
119,,exp,coexpression,0,,FCGR2A,FCGR2A,xxxxxx,xxxxxx
120,,exp,coexpression,0,,FOS,FOS,xxxxxx,xxxxxx
121,,exp,coexpression,0,,ADAMTS1,ADAMTS1,xxxxxx,xxxxxx
122,,exp,coexpression,0,,CLEC3B,CLEC3B,xxxxxx,xxxxxx
123,,exp,coexpression,0,,RGS2,RGS2,xxxxxx,xxxxxx
124,,exp,coexpression,0,,RGS1,RGS1,xxxxxx,xxxxxx
125,,exp,coexpression,0,,CD163,CD163,xxxxxx,xxxxxx
126,,exp,coexpression,0,,THBS1,THBS1,xxxxxx,xxxxxx
127,,exp,coexpression,0,,TSC22D3,TSC22D3,xxxxxx,xxxxxx
128,,exp,coexpression,0,,PDLIM3,PDLIM3,xxxxxx,xxxxxx
129,,exp,coexpression,0,,ADM,ADM,xxxxxx,xxxxxx
130,,exp,coexpression,0,,ACTA2,MYH11,xxxxxx,xxxxxx
131,,exp,coexpression,0,,SOCS3,SOCS3,xxxxxx,xxxxxx
132,,exp,coexpression,0,,S100A9,S100A9,xxxxxx,xxxxxx
133,,exp,coexpression,0,,C1QA,CD163,xxxxxx,xxxxxx
134,,exp,coexpression,0,,BGN,BGN,xxxxxx,xxxxxx
135,,exp,coexpression,0,,NR4A2,NR4A2,xxxxxx,xxxxxx
136,,exp,coexpression,0,,C1QC,CD68,xxxxxx,xxxxxx
137,,exp,coexpression,0,,CCDC80,COL3A1,xxxxxx,xxxxxx
138,,exp,coexpression,0,,CCDC80,CCDC80,xxxxxx,xxxxxx
139,,exp,coexpression,0,,DCN,DCN,xxxxxx,xxxxxx
140,,exp,coexpression,0,,F3,F3,xxxxxx,xxxxxx
141,,exp,coexpression,0,,LYZ,LYZ,xxxxxx,xxxxxx
