,dbs,evidence type,methods,ntissues,pmids,symbol1,symbol2,uniprot1,uniprot2
127,,exp,coexpression,0,,BGN,MATN2,xxxxxx,xxxxxx
128,,exp,coexpression,0,,CCDC80,FSTL1,xxxxxx,xxxxxx
129,,exp,coexpression,0,,COL5A1,IGFBP6,xxxxxx,xxxxxx
130,,exp,coexpression,0,,BGN,SLIT3,xxxxxx,xxxxxx
131,,exp,coexpression,0,,JUN,MTARC1,xxxxxx,xxxxxx
132,,exp,coexpression,0,,MYC,TRIB1,xxxxxx,xxxxxx
133,,exp,coexpression,0,,ADM,ST6GALNAC3,xxxxxx,xxxxxx
134,,exp,coexpression,0,,CLEC3B,HLA.DRB5,xxxxxx,xxxxxx
135,,exp,coexpression,0,,DTX4,DTX4,xxxxxx,xxxxxx
136,,exp,coexpression,0,,COL1A2,MEGF6,xxxxxx,xxxxxx
137,,exp,coexpression,0,,GALNT15,LYVE1,xxxxxx,xxxxxx
138,,exp,coexpression,0,,BAG3,BAG3,xxxxxx,xxxxxx
139,,exp,coexpression,0,,PHGDH,PHGDH,xxxxxx,xxxxxx
140,,exp,coexpression,0,,FLNC,MAOA,xxxxxx,xxxxxx
141,,exp,coexpression,0,,CCL2,MAFF,xxxxxx,xxxxxx
142,,exp,coexpression,0,,CSRNP1,SIK1,xxxxxx,xxxxxx
143,,exp,coexpression,0,,TMEM176B,TMEM176B,xxxxxx,xxxxxx
144,,exp,coexpression,0,,RND1,RND1,xxxxxx,xxxxxx
145,,exp,coexpression,0,,FXYD6,FXYD6,xxxxxx,xxxxxx
146,,exp,coexpression,0,,CSRNP1,SDC4,xxxxxx,xxxxxx
147,,exp,coexpression,0,,ITGA8,SMOC2,xxxxxx,xxxxxx
148,,exp,coexpression,0,,AASS,AASS,xxxxxx,xxxxxx
149,,exp,coexpression,0,,C3,SAMHD1,xxxxxx,xxxxxx
150,,exp,coexpression,0,,CSF3R,SERPINB1,xxxxxx,xxxxxx
151,,exp,coexpression,0,,MAFB,MAFB,xxxxxx,xxxxxx
152,,exp,coexpression,0,,FBLN1,GFRA1,xxxxxx,xxxxxx
153,,exp,coexpression,0,,PSAT1,PSAT1,xxxxxx,xxxxxx
154,,exp,coexpression,0,,FAM20A,ID1,xxxxxx,xxxxxx
155,,exp,coexpression,0,,CCDC71L,PIM1,xxxxxx,xxxxxx
156,,exp,coexpression,0,,ARFGEF3,ARFGEF3,xxxxxx,xxxxxx
157,,exp,coexpression,0,,CFD,S100A4,xxxxxx,xxxxxx
158,,exp,coexpression,0,,CLEC3B,PLEKHH2,xxxxxx,xxxxxx
159,,exp,coexpression,0,,BGN,ID4,xxxxxx,xxxxxx
160,,exp,coexpression,0,,ITGAX,TNFAIP2,xxxxxx,xxxxxx
161,,exp,coexpression,0,,GSTM2,PPP1R14A,xxxxxx,xxxxxx
162,,exp,coexpression,0,,CCDC80,DNM1,xxxxxx,xxxxxx
163,,exp,coexpression,0,,FASN,ZDHHC11B,xxxxxx,xxxxxx
164,,exp,coexpression,0,,COL3A1,FBLN2,xxxxxx,xxxxxx
165,,exp,coexpression,0,,MT2A,NID1,xxxxxx,xxxxxx
166,,exp,coexpression,0,,BCAT1,CREB3L1,xxxxxx,xxxxxx
167,,exp,coexpression,0,,GRAMD1C,GRAMD1C,xxxxxx,xxxxxx
168,,exp,coexpression,0,,FOSL2,IFITM3,xxxxxx,xxxxxx
169,,exp,coexpression,0,,KCNJ2,SCD,xxxxxx,xxxxxx
170,,exp,coexpression,0,,JUN,SYTL2,xxxxxx,xxxxxx
171,,exp,coexpression,0,,CBS,IRS2,xxxxxx,xxxxxx
172,,exp,coexpression,0,,CCDC80,CD34,xxxxxx,xxxxxx
173,,exp,coexpression,0,,CPXM2,OLFML3,xxxxxx,xxxxxx
174,,exp,coexpression,0,,CNR1,KCNB1,xxxxxx,xxxxxx
175,,exp,coexpression,0,,NR4A3,VMP1,xxxxxx,xxxxxx
176,,exp,coexpression,0,,MGST1,SPON1,xxxxxx,xxxxxx
177,,exp,coexpression,0,,SERPINA5,SERPINA5,xxxxxx,xxxxxx
178,,exp,coexpression,0,,ITGA10,NGFR,xxxxxx,xxxxxx
179,,exp,coexpression,0,,LYVE1,MRC1,xxxxxx,xxxxxx
180,,exp,coexpression,0,,MGP,MXRA5,xxxxxx,xxxxxx
181,,exp,coexpression,0,,C3,TMEM176B,xxxxxx,xxxxxx
182,,exp,coexpression,0,,ACTA2,CX3CL1,xxxxxx,xxxxxx
183,,exp,coexpression,0,,ACTA2,RASL12,xxxxxx,xxxxxx
184,,exp,coexpression,0,,MS4A6A,S100A9,xxxxxx,xxxxxx
185,,exp,coexpression,0,,ZBTB16,ZBTB16,xxxxxx,xxxxxx
186,,exp,coexpression,0,,GADD45B,SIK1,xxxxxx,xxxxxx
187,,exp,coexpression,0,,ID4,ITGA8,xxxxxx,xxxxxx
188,,exp,coexpression,0,,DPT,TAGLN,xxxxxx,xxxxxx
189,,exp,coexpression,0,,RCC1,RCC1,xxxxxx,xxxxxx
190,,exp,coexpression,0,,SLC39A14,VMP1,xxxxxx,xxxxxx
191,,exp,coexpression,0,,F13A1,LAPTM5,xxxxxx,xxxxxx
192,,exp,coexpression,0,,MATN2,PODN,xxxxxx,xxxxxx
193,,exp,coexpression,0,,AKR1C2,AQP7,xxxxxx,xxxxxx
194,,exp,coexpression,0,,ADM,CYP1B1,xxxxxx,xxxxxx
195,,exp,coexpression,0,,FBLN1,GPC6,xxxxxx,xxxxxx
196,,exp,coexpression,0,,DOC2B,TGM2,xxxxxx,xxxxxx
197,,exp,coexpression,0,,GJA4,THBD,xxxxxx,xxxxxx
198,,exp,coexpression,0,,COL1A2,ECM2,xxxxxx,xxxxxx
199,,exp,coexpression,0,,CCDC80,LSP1,xxxxxx,xxxxxx
200,,exp,coexpression,0,,CSF1R,RGS1,xxxxxx,xxxxxx
201,,exp,coexpression,0,,FASN,RORC,xxxxxx,xxxxxx
202,,exp,coexpression,0,,COL1A1,SUSD2,xxxxxx,xxxxxx
203,,exp,coexpression,0,,SOCS3,ZFP36,xxxxxx,xxxxxx
204,,exp,coexpression,0,,IGFBP3,IGFBP3,xxxxxx,xxxxxx
205,,exp,coexpression,0,,C7,PLA2G2A,xxxxxx,xxxxxx
206,,exp,coexpression,0,,DEPP1,RASD1,xxxxxx,xxxxxx
207,,exp,coexpression,0,,FOSL2,IER3,xxxxxx,xxxxxx
208,,exp,coexpression,0,,CCN1,IL33,xxxxxx,xxxxxx
209,,exp,coexpression,0,,CSRP1,THBS4,xxxxxx,xxxxxx
210,,exp,coexpression,0,,C1QA,FOLR2,xxxxxx,xxxxxx
211,,exp,coexpression,0,,MMP2,PRELP,xxxxxx,xxxxxx
212,,exp,coexpression,0,,CD53,PTPRC,xxxxxx,xxxxxx
213,,exp,coexpression,0,,BTNL9,NPNT,xxxxxx,xxxxxx
214,,exp,coexpression,0,,CAPN5,GPX3,xxxxxx,xxxxxx
215,,exp,coexpression,0,,ANGPTL2,MFAP4,xxxxxx,xxxxxx
216,,exp,coexpression,0,,AKR1C2,GPD1,xxxxxx,xxxxxx
217,,exp,coexpression,0,,RUNX1,SEMA6B,xxxxxx,xxxxxx
218,,exp,coexpression,0,,FSTL1,MMP2,xxxxxx,xxxxxx
219,,exp,coexpression,0,,BCL3,FLT1,xxxxxx,xxxxxx
220,,exp,coexpression,0,,SLC16A3,SOCS3,xxxxxx,xxxxxx
221,,exp,coexpression,0,,ITGA10,PROCR,xxxxxx,xxxxxx
222,,exp,coexpression,0,,ITGB2,LCP1,xxxxxx,xxxxxx
223,,exp,coexpression,0,,CREB3L1,KRT18,xxxxxx,xxxxxx
224,,exp,coexpression,0,,BOC,SSC5D,xxxxxx,xxxxxx
225,,exp,coexpression,0,,IER5L,VCAN,xxxxxx,xxxxxx
226,,exp,coexpression,0,,CCN2,HLA.DRA,xxxxxx,xxxxxx
227,,exp,coexpression,0,,MCOLN3,MCOLN3,xxxxxx,xxxxxx
228,,exp,coexpression,0,,TM4SF1,YBX3,xxxxxx,xxxxxx
229,,exp,coexpression,0,,COL12A1,MRC2,xxxxxx,xxxxxx
230,,exp,coexpression,0,,FGL2,FGL2,xxxxxx,xxxxxx
231,,exp,coexpression,0,,ENO2,TSC22D3,xxxxxx,xxxxxx
232,,exp,coexpression,0,,ADAMTS9,VCAN,xxxxxx,xxxxxx
233,,exp,coexpression,0,,DCN,PLEKHA6,xxxxxx,xxxxxx
234,,exp,coexpression,0,,IL32,RUNX1,xxxxxx,xxxxxx
235,,exp,coexpression,0,,FN1,SPON1,xxxxxx,xxxxxx
236,,exp,coexpression,0,,COL12A1,TAGLN,xxxxxx,xxxxxx
237,,exp,coexpression,0,,FGF7,PNP,xxxxxx,xxxxxx
238,,exp,coexpression,0,,TGM2,TOB1,xxxxxx,xxxxxx
239,,exp,coexpression,0,,CFD,TMEM100,xxxxxx,xxxxxx
240,,exp,coexpression,0,,STC1,STC1,xxxxxx,xxxxxx
241,,exp,coexpression,0,,HILPDA,ZC3H12A,xxxxxx,xxxxxx
242,,exp,coexpression,0,,GPT2,SPOCK1,xxxxxx,xxxxxx
243,,exp,coexpression,0,,SLC1A3,SPON1,xxxxxx,xxxxxx
244,,exp,coexpression,0,,IER5L,LDLR,xxxxxx,xxxxxx
245,,exp,coexpression,0,,C1QB,HCLS1,xxxxxx,xxxxxx
246,,exp,coexpression,0,,LMOD1,PDLIM3,xxxxxx,xxxxxx
247,,exp,coexpression,0,,ADAM33,PRELP,xxxxxx,xxxxxx
248,,exp,coexpression,0,,CFD,CXCL14,xxxxxx,xxxxxx
249,,exp,coexpression,0,,ANTXR1,HSPB6,xxxxxx,xxxxxx
250,,exp,coexpression,0,,CCDC80,TIMP3,xxxxxx,xxxxxx
251,,exp,coexpression,0,,FLRT2,LUM,xxxxxx,xxxxxx
252,,exp,coexpression,0,,C1QB,VWF,xxxxxx,xxxxxx
253,,exp,coexpression,0,,TIMP1,TNC,xxxxxx,xxxxxx
254,,exp,coexpression,0,,ADAMTSL2,PAPLN,xxxxxx,xxxxxx
255,,exp,coexpression,0,,COL14A1,COL5A1,xxxxxx,xxxxxx
256,,exp,coexpression,0,,ITGBL1,LUM,xxxxxx,xxxxxx
257,,exp,coexpression,0,,GPX3,LMOD1,xxxxxx,xxxxxx
258,,exp,coexpression,0,,GPRC5A,ZFP36,xxxxxx,xxxxxx
259,,exp,coexpression,0,,HSPB6,PLEKHH2,xxxxxx,xxxxxx
260,,exp,coexpression,0,,DUSP1,RGS2,xxxxxx,xxxxxx
261,,exp,coexpression,0,,CSPG4,HSPB7,xxxxxx,xxxxxx
262,,exp,coexpression,0,,C1R,SPOCK1,xxxxxx,xxxxxx
263,,exp,coexpression,0,,FLT1,SLC16A3,xxxxxx,xxxxxx
264,,exp,coexpression,0,,MCAM,S100A6,xxxxxx,xxxxxx
265,,exp,coexpression,0,,ADM,ANXA1,xxxxxx,xxxxxx
266,,exp,coexpression,0,,ANGPT1,SERPINA3,xxxxxx,xxxxxx
267,,exp,coexpression,0,,C4B,FOS,xxxxxx,xxxxxx
268,,exp,coexpression,0,,CSF1R,RNASE1,xxxxxx,xxxxxx
269,,exp,coexpression,0,,ASPN,CHRDL1,xxxxxx,xxxxxx
270,,exp,coexpression,0,,FBXO32,TSC22D3,xxxxxx,xxxxxx
271,,exp,coexpression,0,,BTNL9,EDNRB,xxxxxx,xxxxxx
272,,exp,coexpression,0,,LDLR,MAFF,xxxxxx,xxxxxx
273,,exp,coexpression,0,,PTN,SVEP1,xxxxxx,xxxxxx
274,,exp,coexpression,0,,AEBP1,SLIT2,xxxxxx,xxxxxx
275,,exp,coexpression,0,,PODN,VIM,xxxxxx,xxxxxx
276,,exp,coexpression,0,,DES,RAMP1,xxxxxx,xxxxxx
277,,exp,coexpression,0,,FGL2,KLF2,xxxxxx,xxxxxx
278,,exp,coexpression,0,,COL6A3,PRELP,xxxxxx,xxxxxx
279,,exp,coexpression,0,,APOE,GPX3,xxxxxx,xxxxxx
280,,exp,coexpression,0,,MAOA,MT.CO1,xxxxxx,xxxxxx
281,,exp,coexpression,0,,COL1A2,PTGIS,xxxxxx,xxxxxx
282,,exp,coexpression,0,,ANGPTL1,PLAT,xxxxxx,xxxxxx
283,,exp,coexpression,0,,AOC3,TAGLN,xxxxxx,xxxxxx
284,,exp,coexpression,0,,SLC16A7,SLC2A3,xxxxxx,xxxxxx
285,,exp,coexpression,0,,NNMT,THBS1,xxxxxx,xxxxxx
286,,exp,coexpression,0,,ACKR3,CXCL14,xxxxxx,xxxxxx
287,,exp,coexpression,0,,C11orf96,JUNB,xxxxxx,xxxxxx
288,,exp,coexpression,0,,APCDD1,SAMHD1,xxxxxx,xxxxxx
289,,exp,coexpression,0,,ABCA6,INMT,xxxxxx,xxxxxx
290,,exp,coexpression,0,,C12orf60,CFD,xxxxxx,xxxxxx
291,,exp,coexpression,0,,CRISPLD2,MT1X,xxxxxx,xxxxxx
292,,exp,coexpression,0,,ANGPTL2,DPYSL3,xxxxxx,xxxxxx
293,,exp,coexpression,0,,MS4A6A,MSR1,xxxxxx,xxxxxx
294,,exp,coexpression,0,,HEYL,MMRN1,xxxxxx,xxxxxx
295,,exp,coexpression,0,,MLXIPL,PLIN4,xxxxxx,xxxxxx
296,,exp,coexpression,0,,MS4A7,MS4A7,xxxxxx,xxxxxx
297,,exp,coexpression,0,,ACTA2,CD248,xxxxxx,xxxxxx
298,,exp,coexpression,0,,CDO1,EGR1,xxxxxx,xxxxxx
299,,exp,coexpression,0,,ADH1C,SLC16A7,xxxxxx,xxxxxx
300,,exp,coexpression,0,,COL3A1,TNC,xxxxxx,xxxxxx
301,,exp,coexpression,0,,LAMC2,SCNN1A,xxxxxx,xxxxxx
302,,exp,coexpression,0,,C1QC,LAPTM5,xxxxxx,xxxxxx
303,,exp,coexpression,0,,TUBA8,TUBA8,xxxxxx,xxxxxx
304,,exp,coexpression,0,,CPXM2,MYLK,xxxxxx,xxxxxx
305,,exp,coexpression,0,,GPX3,PLEKHA6,xxxxxx,xxxxxx
306,,exp,coexpression,0,,COL1A2,SFRP2,xxxxxx,xxxxxx
307,,exp,coexpression,0,,SERPINA3,SLC11A1,xxxxxx,xxxxxx
308,,exp,coexpression,0,,RASD1,RASD1,xxxxxx,xxxxxx
309,,exp,coexpression,0,,BGN,TIMP3,xxxxxx,xxxxxx
310,,exp,coexpression,0,,DEPP1,NR4A3,xxxxxx,xxxxxx
311,,exp,coexpression,0,,COL3A1,SMOC2,xxxxxx,xxxxxx
312,,exp,coexpression,0,,MYL9,SOD3,xxxxxx,xxxxxx
313,,exp,coexpression,0,,COL1A2,COL5A1,xxxxxx,xxxxxx
314,,exp,coexpression,0,,CRYAB,SERPINH1,xxxxxx,xxxxxx
315,,exp,coexpression,0,,COL14A1,MYOC,xxxxxx,xxxxxx
316,,exp,coexpression,0,,FOS,MXRA5,xxxxxx,xxxxxx
317,,exp,coexpression,0,,IL32,NABP1,xxxxxx,xxxxxx
318,,exp,coexpression,0,,ADAMTS1,TGM2,xxxxxx,xxxxxx
319,,exp,coexpression,0,,FOSL2,SRGN,xxxxxx,xxxxxx
320,,exp,coexpression,0,,RCAN1,VMP1,xxxxxx,xxxxxx
321,,exp,coexpression,0,,STEAP3,STEAP3,xxxxxx,xxxxxx
322,,exp,coexpression,0,,CHRDL1,IRAG1,xxxxxx,xxxxxx
323,,exp,coexpression,0,,FGL2,MYLK,xxxxxx,xxxxxx
324,,exp,coexpression,0,,CHI3L1,PHGDH,xxxxxx,xxxxxx
325,,exp,coexpression,0,,C3,CLSTN2,xxxxxx,xxxxxx
326,,exp,coexpression,0,,FSTL3,RASD1,xxxxxx,xxxxxx
327,,exp,coexpression,0,,DPT,HSPB7,xxxxxx,xxxxxx
328,,exp,coexpression,0,,HLA.DQB1,PTGDS,xxxxxx,xxxxxx
329,,exp,coexpression,0,,CEMIP2,SERPINE1,xxxxxx,xxxxxx
330,,exp,coexpression,0,,ABCA6,ABCA8,xxxxxx,xxxxxx
331,,exp,coexpression,0,,BHLHE40,SLC2A3,xxxxxx,xxxxxx
332,,exp,coexpression,0,,BHLHE40,IGFBP3,xxxxxx,xxxxxx
333,,exp,coexpression,0,,ACTA2,COL5A3,xxxxxx,xxxxxx
334,,exp,coexpression,0,,ADAMTS1,KCNE4,xxxxxx,xxxxxx
335,,exp,coexpression,0,,ITGA5,PLIN2,xxxxxx,xxxxxx
336,,exp,coexpression,0,,BTG2,FOSL2,xxxxxx,xxxxxx
337,,exp,coexpression,0,,BGN,LEPR,xxxxxx,xxxxxx
338,,exp,coexpression,0,,COL1A2,PDLIM3,xxxxxx,xxxxxx
339,,exp,coexpression,0,,GLUL,TOGARAM2,xxxxxx,xxxxxx
340,,exp,coexpression,0,,ABCA8,ABCA8,xxxxxx,xxxxxx
341,,exp,coexpression,0,,PFKFB3,PFKFB3,xxxxxx,xxxxxx
342,,exp,coexpression,0,,IZUMO4,IZUMO4,xxxxxx,xxxxxx
343,,exp,coexpression,0,,CFB,TNC,xxxxxx,xxxxxx
344,,exp,coexpression,0,,DPT,LTBP4,xxxxxx,xxxxxx
345,,exp,coexpression,0,,ODF3B,TRIB1,xxxxxx,xxxxxx
346,,exp,coexpression,0,,CLEC2B,PNP,xxxxxx,xxxxxx
347,,exp,coexpression,0,,CSF3R,GK,xxxxxx,xxxxxx
348,,exp,coexpression,0,,FBLN2,ITGA10,xxxxxx,xxxxxx
349,,exp,coexpression,0,,CCN5,CNN1,xxxxxx,xxxxxx
350,,exp,coexpression,0,,C7,IGFBP5,xxxxxx,xxxxxx
351,,exp,coexpression,0,,KCNJ2,SLC1A3,xxxxxx,xxxxxx
352,,exp,coexpression,0,,HLA.DPA1,LAPTM5,xxxxxx,xxxxxx
