,dbs,evidence type,methods,ntissues,pmids,symbol1,symbol2,uniprot1,uniprot2
43,,exp,coexpression,0,,UPP1,UPP1,xxxxxx,xxxxxx
44,,exp,coexpression,0,,SLCO4A1,SLCO4A1,xxxxxx,xxxxxx
45,,exp,coexpression,0,,C1QB,CD68,xxxxxx,xxxxxx
46,,exp,coexpression,0,,COL3A1,MFAP4,xxxxxx,xxxxxx
47,,exp,coexpression,0,,HLA.DRB5,HLA.DRB5,xxxxxx,xxxxxx
48,,exp,coexpression,0,,CXCR4,RGS1,xxxxxx,xxxxxx
49,,exp,coexpression,0,,FOSL2,FOSL2,xxxxxx,xxxxxx
50,,exp,coexpression,0,,BCL3,SOCS3,xxxxxx,xxxxxx
51,,exp,coexpression,0,,CD68,FCGR2A,xxxxxx,xxxxxx
52,,exp,coexpression,0,,TCIM,TCIM,xxxxxx,xxxxxx
53,,exp,coexpression,0,,ICAM1,SERPINE1,xxxxxx,xxxxxx
54,,exp,coexpression,0,,NREP,NREP,xxxxxx,xxxxxx
55,,exp,coexpression,0,,C11orf96,SERPINE1,xxxxxx,xxxxxx
56,,exp,coexpression,0,,C1QA,CD68,xxxxxx,xxxxxx
57,,exp,coexpression,0,,FBXO32,FBXO32,xxxxxx,xxxxxx
58,,exp,coexpression,0,,CD14,CSF1R,xxxxxx,xxxxxx
59,,exp,coexpression,0,,CCDC80,MRC2,xxxxxx,xxxxxx
60,,exp,coexpression,0,,C1QA,LYZ,xxxxxx,xxxxxx
61,,exp,coexpression,0,,SLC2A3,SLC2A3,xxxxxx,xxxxxx
62,,exp,coexpression,0,,PPP1R14A,PPP1R14A,xxxxxx,xxxxxx
63,,exp,coexpression,0,,C1QB,CD163,xxxxxx,xxxxxx
64,,exp,coexpression,0,,CD163,CD68,xxxxxx,xxxxxx
65,,exp,coexpression,0,,BGN,MFAP4,xxxxxx,xxxxxx
66,,exp,coexpression,0,,MYC,MYC,xxxxxx,xxxxxx
67,,exp,coexpression,0,,FLRT2,FLRT2,xxxxxx,xxxxxx
68,,exp,coexpression,0,,IGFBP6,IGFBP6,xxxxxx,xxxxxx
69,,exp,coexpression,0,,BGN,COL14A1,xxxxxx,xxxxxx
70,,exp,coexpression,0,,SIK1,SIK1,xxxxxx,xxxxxx
71,,exp,coexpression,0,,C1QA,MS4A6A,xxxxxx,xxxxxx
72,,exp,coexpression,0,,DHCR24,DHCR24,xxxxxx,xxxxxx
73,,exp,coexpression,0,,ADAMTS1,C11orf96,xxxxxx,xxxxxx
74,,exp,coexpression,0,,SLC7A5,SLC7A5,xxxxxx,xxxxxx
75,,exp,coexpression,0,,C1QB,C1QC,xxxxxx,xxxxxx
76,,exp,coexpression,0,,SERPINE1,SOCS3,xxxxxx,xxxxxx
77,,exp,coexpression,0,,HES1,HES1,xxxxxx,xxxxxx
78,,exp,coexpression,0,,VCAN,VCAN,xxxxxx,xxxxxx
79,,exp,coexpression,0,,SERPINH1,SERPINH1,xxxxxx,xxxxxx
80,,exp,coexpression,0,,CSF1R,MS4A6A,xxxxxx,xxxxxx
81,,exp,coexpression,0,,LYVE1,LYVE1,xxxxxx,xxxxxx
82,,exp,coexpression,0,,C4A,C4A,xxxxxx,xxxxxx
83,,exp,coexpression,0,,VSIG4,VSIG4,xxxxxx,xxxxxx
84,,exp,coexpression,0,,MAFF,MAFF,xxxxxx,xxxxxx
85,,exp,coexpression,0,,ADAMTS1,MAFF,xxxxxx,xxxxxx
86,,exp,coexpression,0,,LAPTM5,LAPTM5,xxxxxx,xxxxxx
87,,exp,coexpression,0,,IGF1,IGF1,xxxxxx,xxxxxx
88,,exp,coexpression,0,,RAP1GAP,RAP1GAP,xxxxxx,xxxxxx
89,,exp,coexpression,0,,PLIN4,PLIN4,xxxxxx,xxxxxx
90,,exp,coexpression,0,,NR4A1,NR4A1,xxxxxx,xxxxxx
91,,exp,coexpression,0,,DPT,DPT,xxxxxx,xxxxxx
92,,exp,coexpression,0,,CYP1B1,CYP1B1,xxxxxx,xxxxxx
93,,exp,coexpression,0,,IL33,IL33,xxxxxx,xxxxxx
94,,exp,coexpression,0,,NEXN,NEXN,xxxxxx,xxxxxx
95,,exp,coexpression,0,,CRISPLD2,CRISPLD2,xxxxxx,xxxxxx
96,,exp,coexpression,0,,CCDC80,CXCL12,xxxxxx,xxxxxx
97,,exp,coexpression,0,,MGP,MGP,xxxxxx,xxxxxx
98,,exp,coexpression,0,,ADAMTS4,GADD45B,xxxxxx,xxxxxx
99,,exp,coexpression,0,,MT1E,MT1E,xxxxxx,xxxxxx
100,,exp,coexpression,0,,F13A1,MS4A6A,xxxxxx,xxxxxx
101,,exp,coexpression,0,,GPNMB,GPNMB,xxxxxx,xxxxxx
102,,exp,coexpression,0,,SPON1,SPON1,xxxxxx,xxxxxx
103,,exp,coexpression,0,,ATF3,ATF3,xxxxxx,xxxxxx
104,,exp,coexpression,0,,ICAM1,ICAM1,xxxxxx,xxxxxx
105,,exp,coexpression,0,,COL14A1,LUM,xxxxxx,xxxxxx
106,,exp,coexpression,0,,SLC16A3,SLC16A3,xxxxxx,xxxxxx
107,,exp,coexpression,0,,C1QB,CD14,xxxxxx,xxxxxx
108,,exp,coexpression,0,,TNFAIP3,TNFAIP3,xxxxxx,xxxxxx
109,,exp,coexpression,0,,MAFF,SOCS3,xxxxxx,xxxxxx
110,,exp,coexpression,0,,MYOM1,MYOM1,xxxxxx,xxxxxx
111,,exp,coexpression,0,,SLC11A1,SLC11A1,xxxxxx,xxxxxx
112,,exp,coexpression,0,,SVEP1,SVEP1,xxxxxx,xxxxxx
113,,exp,coexpression,0,,NNMT,NNMT,xxxxxx,xxxxxx
114,,exp,coexpression,0,,CCDC80,CD248,xxxxxx,xxxxxx
115,,exp,coexpression,0,,C1QA,F13A1,xxxxxx,xxxxxx
116,,exp,coexpression,0,,JUNB,JUNB,xxxxxx,xxxxxx
117,,exp,coexpression,0,,ABCA6,ABCA6,xxxxxx,xxxxxx
118,,exp,coexpression,0,,HLA.DQB1,HLA.DQB1,xxxxxx,xxxxxx
119,,exp,coexpression,0,,CCN1,CCN1,xxxxxx,xxxxxx
120,,exp,coexpression,0,,FCGR2A,MS4A6A,xxxxxx,xxxxxx
121,,exp,coexpression,0,,MAOA,MAOA,xxxxxx,xxxxxx
122,,exp,coexpression,0,,C1QC,CD163,xxxxxx,xxxxxx
123,,exp,coexpression,0,,CFH,CFH,xxxxxx,xxxxxx
124,,exp,coexpression,0,,CD36,CD36,xxxxxx,xxxxxx
125,,exp,coexpression,0,,TRIB1,TRIB1,xxxxxx,xxxxxx
126,,exp,coexpression,0,,ISLR,MFAP4,xxxxxx,xxxxxx
127,,exp,coexpression,0,,CEBPD,CEBPD,xxxxxx,xxxxxx
128,,exp,coexpression,0,,SERPINA1,SERPINA1,xxxxxx,xxxxxx
129,,exp,coexpression,0,,C1QC,LYVE1,xxxxxx,xxxxxx
130,,exp,coexpression,0,,SAMHD1,SAMHD1,xxxxxx,xxxxxx
131,,exp,coexpression,0,,CSF1R,F13A1,xxxxxx,xxxxxx
132,,exp,coexpression,0,,SPP1,SPP1,xxxxxx,xxxxxx
133,,exp,coexpression,0,,TNFRSF12A,TNFRSF12A,xxxxxx,xxxxxx
134,,exp,coexpression,0,,CD68,CD68,xxxxxx,xxxxxx
135,,exp,coexpression,0,,SGK1,SGK1,xxxxxx,xxxxxx
136,,exp,coexpression,0,,ZC3H12A,ZC3H12A,xxxxxx,xxxxxx
137,,exp,coexpression,0,,ADAMTS4,ICAM1,xxxxxx,xxxxxx
138,,exp,coexpression,0,,ISLR,ISLR,xxxxxx,xxxxxx
139,,exp,coexpression,0,,IER3,IER3,xxxxxx,xxxxxx
140,,exp,coexpression,0,,PRRT2,PRRT2,xxxxxx,xxxxxx
141,,exp,coexpression,0,,IFI44L,IFI44L,xxxxxx,xxxxxx
142,,exp,coexpression,0,,BGN,CCDC80,xxxxxx,xxxxxx
143,,exp,coexpression,0,,DUSP5,DUSP5,xxxxxx,xxxxxx
144,,exp,coexpression,0,,SCD,SCD,xxxxxx,xxxxxx
145,,exp,coexpression,0,,C11orf96,GADD45B,xxxxxx,xxxxxx
146,,exp,coexpression,0,,FASN,FASN,xxxxxx,xxxxxx
147,,exp,coexpression,0,,HSPB6,HSPB6,xxxxxx,xxxxxx
148,,exp,coexpression,0,,SOCS3,THBS1,xxxxxx,xxxxxx
149,,exp,coexpression,0,,C1QA,CSF1R,xxxxxx,xxxxxx
150,,exp,coexpression,0,,APOE,APOE,xxxxxx,xxxxxx
151,,exp,coexpression,0,,FBLN1,FBLN1,xxxxxx,xxxxxx
152,,exp,coexpression,0,,CSF1R,STAB1,xxxxxx,xxxxxx
153,,exp,coexpression,0,,C1QA,FCGR3A,xxxxxx,xxxxxx
154,,exp,coexpression,0,,C1QC,LYZ,xxxxxx,xxxxxx
155,,exp,coexpression,0,,MT1X,MT1X,xxxxxx,xxxxxx
156,,exp,coexpression,0,,ADAMTS4,MAFF,xxxxxx,xxxxxx
157,,exp,coexpression,0,,COL14A1,COL1A2,xxxxxx,xxxxxx
158,,exp,coexpression,0,,MEGF6,MEGF6,xxxxxx,xxxxxx
159,,exp,coexpression,0,,MT.CO1,MT.CO1,xxxxxx,xxxxxx
160,,exp,coexpression,0,,COL1A2,COL3A1,xxxxxx,xxxxxx
161,,exp,coexpression,0,,CFB,CFB,xxxxxx,xxxxxx
162,,exp,coexpression,0,,STEAP4,STEAP4,xxxxxx,xxxxxx
163,,exp,coexpression,0,,EDNRB,EDNRB,xxxxxx,xxxxxx
164,,exp,coexpression,0,,MAMDC2,MAMDC2,xxxxxx,xxxxxx
165,,exp,coexpression,0,,C1QB,STAB1,xxxxxx,xxxxxx
166,,exp,coexpression,0,,PLA2G2A,PLA2G2A,xxxxxx,xxxxxx
167,,exp,coexpression,0,,ID1,ID1,xxxxxx,xxxxxx
168,,exp,coexpression,0,,PLIN5,PLIN5,xxxxxx,xxxxxx
169,,exp,coexpression,0,,PLIN2,PLIN2,xxxxxx,xxxxxx
170,,exp,coexpression,0,,GADD45G,GADD45G,xxxxxx,xxxxxx
171,,exp,coexpression,0,,FCGR3A,FCGR3A,xxxxxx,xxxxxx
172,,exp,coexpression,0,,CD163,MS4A6A,xxxxxx,xxxxxx
173,,exp,coexpression,0,,IFI30,IFI30,xxxxxx,xxxxxx
174,,exp,coexpression,0,,CXCL12,CXCL12,xxxxxx,xxxxxx
175,,exp,coexpression,0,,TYMP,TYMP,xxxxxx,xxxxxx
176,,exp,coexpression,0,,MRC2,MRC2,xxxxxx,xxxxxx
177,,exp,coexpression,0,,DEPP1,DEPP1,xxxxxx,xxxxxx
178,,exp,coexpression,0,,ITGA8,ITGA8,xxxxxx,xxxxxx
179,,exp,coexpression,0,,COL1A2,MRC2,xxxxxx,xxxxxx
180,,exp,coexpression,0,,PDK4,PDK4,xxxxxx,xxxxxx
181,,exp,coexpression,0,,ASPN,ASPN,xxxxxx,xxxxxx
182,,exp,coexpression,0,,CD163,F13A1,xxxxxx,xxxxxx
183,,exp,coexpression,0,,TIMP3,TIMP3,xxxxxx,xxxxxx
184,,exp,coexpression,0,,SFRP4,SFRP4,xxxxxx,xxxxxx
185,,exp,coexpression,0,,ADAMTS4,ZFP36,xxxxxx,xxxxxx
186,,exp,coexpression,0,,S100A4,S100A4,xxxxxx,xxxxxx
187,,exp,coexpression,0,,C1QB,CSF1R,xxxxxx,xxxxxx
188,,exp,coexpression,0,,C3,C3,xxxxxx,xxxxxx
189,,exp,coexpression,0,,PRUNE2,PRUNE2,xxxxxx,xxxxxx
190,,exp,coexpression,0,,C1QB,MS4A6A,xxxxxx,xxxxxx
191,,exp,coexpression,0,,THBD,THBD,xxxxxx,xxxxxx
192,,exp,coexpression,0,,ITGB2,ITGB2,xxxxxx,xxxxxx
193,,exp,coexpression,0,,ADAMTS4,SOCS3,xxxxxx,xxxxxx
194,,exp,coexpression,0,,COL14A1,MFAP4,xxxxxx,xxxxxx
195,,exp,coexpression,0,,CD163,CSF1R,xxxxxx,xxxxxx
196,,exp,coexpression,0,,ARID5A,ARID5A,xxxxxx,xxxxxx
197,,exp,coexpression,0,,FRZB,FRZB,xxxxxx,xxxxxx
198,,exp,coexpression,0,,FBLN2,FBLN2,xxxxxx,xxxxxx
199,,exp,coexpression,0,,CCL2,CCL2,xxxxxx,xxxxxx
200,,exp,coexpression,0,,DDIT4,DDIT4,xxxxxx,xxxxxx
201,,exp,coexpression,0,,LDLR,LDLR,xxxxxx,xxxxxx
202,,exp,coexpression,0,,PTGDS,PTGDS,xxxxxx,xxxxxx
203,,exp,coexpression,0,,COL14A1,ISLR,xxxxxx,xxxxxx
204,,exp,coexpression,0,,PRELP,PRELP,xxxxxx,xxxxxx
205,,exp,coexpression,0,,ACTA2,TAGLN,xxxxxx,xxxxxx
206,,exp,coexpression,0,,VCAM1,VCAM1,xxxxxx,xxxxxx
207,,exp,coexpression,0,,C1QB,LYZ,xxxxxx,xxxxxx
208,,exp,coexpression,0,,C4A,C4B,xxxxxx,xxxxxx
209,,exp,coexpression,0,,ADH1B,GPX3,xxxxxx,xxxxxx
210,,exp,coexpression,0,,CEBPD,FOSL2,xxxxxx,xxxxxx
211,,exp,coexpression,0,,FLNC,FLNC,xxxxxx,xxxxxx
212,,exp,coexpression,0,,MYH11,MYH11,xxxxxx,xxxxxx
213,,exp,coexpression,0,,LAPTM5,LCP1,xxxxxx,xxxxxx
214,,exp,coexpression,0,,C1QB,F13A1,xxxxxx,xxxxxx
215,,exp,coexpression,0,,GPX3,GPX3,xxxxxx,xxxxxx
216,,exp,coexpression,0,,STAB1,STAB1,xxxxxx,xxxxxx
217,,exp,coexpression,0,,JUNB,ZFP36,xxxxxx,xxxxxx
218,,exp,coexpression,0,,COL1A2,LUM,xxxxxx,xxxxxx
219,,exp,coexpression,0,,ADAMTS4,SERPINE1,xxxxxx,xxxxxx
220,,exp,coexpression,0,,COL3A1,COL3A1,xxxxxx,xxxxxx
221,,exp,coexpression,0,,CCDC80,COL1A2,xxxxxx,xxxxxx
222,,exp,coexpression,0,,LUM,MFAP4,xxxxxx,xxxxxx
223,,exp,coexpression,0,,ZFP36,ZFP36,xxxxxx,xxxxxx
224,,exp,coexpression,0,,ADH1B,ADH1B,xxxxxx,xxxxxx
225,,exp,coexpression,0,,GADD45B,MAFF,xxxxxx,xxxxxx
226,,exp,coexpression,0,,CRYAB,CRYAB,xxxxxx,xxxxxx
227,,exp,coexpression,0,,ISLR,LUM,xxxxxx,xxxxxx
228,,exp,coexpression,0,,RUNX1,RUNX1,xxxxxx,xxxxxx
229,,exp,coexpression,0,,NABP1,NABP1,xxxxxx,xxxxxx
230,,exp,coexpression,0,,ITGA10,ITGA10,xxxxxx,xxxxxx
231,,exp,coexpression,0,,LMOD1,LMOD1,xxxxxx,xxxxxx
232,,exp,coexpression,0,,CCDC3,CCDC3,xxxxxx,xxxxxx
233,,exp,coexpression,0,,CDKN1A,CDKN1A,xxxxxx,xxxxxx
234,,exp,coexpression,0,,CPXM2,CPXM2,xxxxxx,xxxxxx
235,,exp,coexpression,0,,CD248,CD248,xxxxxx,xxxxxx
236,,exp,coexpression,0,,FOS,SLC2A3,xxxxxx,xxxxxx
237,,exp,coexpression,0,,SERPINA3,SERPINA3,xxxxxx,xxxxxx
238,,exp,coexpression,0,,CCN2,CCN2,xxxxxx,xxxxxx
239,,exp,coexpression,0,,LUM,LUM,xxxxxx,xxxxxx
240,,exp,coexpression,0,,GBP1,GBP1,xxxxxx,xxxxxx
241,,exp,coexpression,0,,COL1A1,COL3A1,xxxxxx,xxxxxx
242,,exp,coexpression,0,,PIM1,PIM1,xxxxxx,xxxxxx
243,,exp,coexpression,0,,SERPINE1,SERPINE1,xxxxxx,xxxxxx
244,,exp,coexpression,0,,COL3A1,ISLR,xxxxxx,xxxxxx
245,,exp,coexpression,0,,IL32,IL32,xxxxxx,xxxxxx
246,,exp,coexpression,0,,ATF3,BHLHE40,xxxxxx,xxxxxx
247,,exp,coexpression,0,,XAF1,XAF1,xxxxxx,xxxxxx
248,,exp,coexpression,0,,MAFF,THBS1,xxxxxx,xxxxxx
249,,exp,coexpression,0,,MAFF,ZFP36,xxxxxx,xxxxxx
250,,exp,coexpression,0,,CD14,F13A1,xxxxxx,xxxxxx
251,,exp,coexpression,0,,C1QC,MS4A6A,xxxxxx,xxxxxx
252,,exp,coexpression,0,,GEM,GEM,xxxxxx,xxxxxx
253,,exp,coexpression,0,,MT1X,MT2A,xxxxxx,xxxxxx
254,,exp,coexpression,0,,RNASE1,RNASE1,xxxxxx,xxxxxx
255,,exp,coexpression,0,,ADAMTS9,ADAMTS9,xxxxxx,xxxxxx
256,,exp,coexpression,0,,ERRFI1,ERRFI1,xxxxxx,xxxxxx
257,,exp,coexpression,0,,C11orf96,SOCS3,xxxxxx,xxxxxx
258,,exp,coexpression,0,,SLC1A3,SLC1A3,xxxxxx,xxxxxx
259,,exp,coexpression,0,,MT1M,MT1M,xxxxxx,xxxxxx
260,,exp,coexpression,0,,C11orf96,MAFF,xxxxxx,xxxxxx
261,,exp,coexpression,0,,NR4A3,NR4A3,xxxxxx,xxxxxx
262,,exp,coexpression,0,,COL1A2,MFAP4,xxxxxx,xxxxxx
263,,exp,coexpression,0,,GADD45A,GADD45A,xxxxxx,xxxxxx
264,,exp,coexpression,0,,ACKR1,ACKR1,xxxxxx,xxxxxx
265,,exp,coexpression,0,,CCDC80,ISLR,xxxxxx,xxxxxx
266,,exp,coexpression,0,,CD68,CSF1R,xxxxxx,xxxxxx
267,,exp,coexpression,0,,ADAM19,ADAM19,xxxxxx,xxxxxx
268,,exp,coexpression,0,,BCAT1,BCAT1,xxxxxx,xxxxxx
269,,exp,coexpression,0,,GADD45B,SOCS3,xxxxxx,xxxxxx
270,,exp,coexpression,0,,TAGLN,TAGLN,xxxxxx,xxxxxx
271,,exp,coexpression,0,,ICAM1,THBS1,xxxxxx,xxxxxx
272,,exp,coexpression,0,,BTNL9,BTNL9,xxxxxx,xxxxxx
273,,exp,coexpression,0,,SSC5D,SSC5D,xxxxxx,xxxxxx
274,,exp,coexpression,0,,TGM2,TGM2,xxxxxx,xxxxxx
275,,exp,coexpression,0,,MGST1,MGST1,xxxxxx,xxxxxx
276,,exp,coexpression,0,,ADAMTS4,C11orf96,xxxxxx,xxxxxx
277,,exp,coexpression,0,,CCDC80,MFAP4,xxxxxx,xxxxxx
278,,exp,coexpression,0,,BGN,ISLR,xxxxxx,xxxxxx
279,,exp,coexpression,0,,THBS2,THBS2,xxxxxx,xxxxxx
280,,exp,coexpression,0,,C4B,C4B,xxxxxx,xxxxxx
281,,exp,coexpression,0,,CSF1R,CSF1R,xxxxxx,xxxxxx
282,,exp,coexpression,0,,MS4A6A,MS4A6A,xxxxxx,xxxxxx
283,,exp,coexpression,0,,APCDD1,APCDD1,xxxxxx,xxxxxx
284,,exp,coexpression,0,,ANGPTL1,ANGPTL1,xxxxxx,xxxxxx
285,,exp,coexpression,0,,CD14,CD163,xxxxxx,xxxxxx
286,,exp,coexpression,0,,GADD45B,GADD45B,xxxxxx,xxxxxx
287,,exp,coexpression,0,,C1QA,C1QC,xxxxxx,xxxxxx
288,,exp,coexpression,0,,C11orf96,ICAM1,xxxxxx,xxxxxx
289,,exp,coexpression,0,,C1QC,CSF1R,xxxxxx,xxxxxx
290,,exp,coexpression,0,,C1QA,C1QA,xxxxxx,xxxxxx
291,,exp,coexpression,0,,TNC,TNC,xxxxxx,xxxxxx
292,,exp,coexpression,0,,SERPINE2,SERPINE2,xxxxxx,xxxxxx
293,,exp,coexpression,0,,C1QA,LYVE1,xxxxxx,xxxxxx
294,,exp,coexpression,0,,NFIL3,NFIL3,xxxxxx,xxxxxx
295,,exp,coexpression,0,,CSF3R,CSF3R,xxxxxx,xxxxxx
296,,exp,coexpression,0,,MYLK,MYLK,xxxxxx,xxxxxx
297,,exp,coexpression,0,,IER5L,IER5L,xxxxxx,xxxxxx
298,,exp,coexpression,0,,AKR1C2,AKR1C2,xxxxxx,xxxxxx
299,,exp,coexpression,0,,CX3CL1,CX3CL1,xxxxxx,xxxxxx
300,,exp,coexpression,0,,ADAMTS4,ADAMTS4,xxxxxx,xxxxxx
301,,exp,coexpression,0,,C1QA,CD14,xxxxxx,xxxxxx
302,,exp,coexpression,0,,CCDC80,COL1A1,xxxxxx,xxxxxx
303,,exp,coexpression,0,,C11orf96,ZFP36,xxxxxx,xxxxxx
304,,exp,coexpression,0,,ACTA2,ACTA2,xxxxxx,xxxxxx
305,,exp,coexpression,0,,F13A1,F13A1,xxxxxx,xxxxxx
306,,exp,coexpression,0,,COL1A1,COL1A2,xxxxxx,xxxxxx
307,,exp,coexpression,0,,VWF,VWF,xxxxxx,xxxxxx
308,,exp,coexpression,0,,HLA.DQA1,HLA.DQA1,xxxxxx,xxxxxx
309,,exp,coexpression,0,,CFD,CFD,xxxxxx,xxxxxx
310,,exp,coexpression,0,,LDB3,LDB3,xxxxxx,xxxxxx
311,,exp,coexpression,0,,C11orf96,C11orf96,xxxxxx,xxxxxx
312,,exp,coexpression,0,,LYVE1,MS4A6A,xxxxxx,xxxxxx
313,,exp,coexpression,0,,TIMP1,TIMP1,xxxxxx,xxxxxx
314,,exp,coexpression,0,,HMOX1,HMOX1,xxxxxx,xxxxxx
315,,exp,coexpression,0,,IRAG1,IRAG1,xxxxxx,xxxxxx
316,,exp,coexpression,0,,COL3A1,LUM,xxxxxx,xxxxxx
317,,exp,coexpression,0,,ELN,ELN,xxxxxx,xxxxxx
318,,exp,coexpression,0,,NTRK2,NTRK2,xxxxxx,xxxxxx
319,,exp,coexpression,0,,COL14A1,COL3A1,xxxxxx,xxxxxx
320,,exp,coexpression,0,,LCP1,LCP1,xxxxxx,xxxxxx
321,,exp,coexpression,0,,CD14,CD14,xxxxxx,xxxxxx
322,,exp,coexpression,0,,CP,CP,xxxxxx,xxxxxx
323,,exp,coexpression,0,,FKBP5,FKBP5,xxxxxx,xxxxxx
324,,exp,coexpression,0,,BHLHE40,BHLHE40,xxxxxx,xxxxxx
325,,exp,coexpression,0,,BCL3,BCL3,xxxxxx,xxxxxx
326,,exp,coexpression,0,,C1QC,FCGR2A,xxxxxx,xxxxxx
327,,exp,coexpression,0,,ICAM1,SOCS3,xxxxxx,xxxxxx
328,,exp,coexpression,0,,C1QTNF1,C1QTNF1,xxxxxx,xxxxxx
329,,exp,coexpression,0,,IFIT1,IFIT1,xxxxxx,xxxxxx
330,,exp,coexpression,0,,KLF2,KLF2,xxxxxx,xxxxxx
331,,exp,coexpression,0,,ADAM33,ADAM33,xxxxxx,xxxxxx
332,,exp,coexpression,0,,CD14,CD68,xxxxxx,xxxxxx
333,,exp,coexpression,0,,COL15A1,COL15A1,xxxxxx,xxxxxx
334,,exp,coexpression,0,,FCGBP,FCGBP,xxxxxx,xxxxxx
335,,exp,coexpression,0,,BHLHE40,IER3,xxxxxx,xxxxxx
336,,exp,coexpression,0,,VMP1,VMP1,xxxxxx,xxxxxx
337,,exp,coexpression,0,,MRC1,MRC1,xxxxxx,xxxxxx
338,,exp,coexpression,0,,C7,C7,xxxxxx,xxxxxx
339,,exp,coexpression,0,,HIF3A,HIF3A,xxxxxx,xxxxxx
340,,exp,coexpression,0,,EGR1,EGR1,xxxxxx,xxxxxx
341,,exp,coexpression,0,,ATP1A2,ATP1A2,xxxxxx,xxxxxx
342,,exp,coexpression,0,,ADAMTS1,ZFP36,xxxxxx,xxxxxx
343,,exp,coexpression,0,,FCGR2A,FCGR2A,xxxxxx,xxxxxx
344,,exp,coexpression,0,,C1QB,LYVE1,xxxxxx,xxxxxx
345,,exp,coexpression,0,,EFEMP1,EFEMP1,xxxxxx,xxxxxx
346,,exp,coexpression,0,,SPOCK1,SPOCK1,xxxxxx,xxxxxx
347,,exp,coexpression,0,,DCN,FBLN1,xxxxxx,xxxxxx
348,,exp,coexpression,0,,COL1A1,COL1A1,xxxxxx,xxxxxx
349,,exp,coexpression,0,,FOS,FOS,xxxxxx,xxxxxx
350,,exp,coexpression,0,,DEPP1,ZFP36,xxxxxx,xxxxxx
351,,exp,coexpression,0,,ABI3BP,ABI3BP,xxxxxx,xxxxxx
352,,exp,coexpression,0,,ADAMTS1,ADAMTS1,xxxxxx,xxxxxx
