,dbs,evidence type,methods,ntissues,pmids,symbol1,symbol2,uniprot1,uniprot2
27,,exp,coexpression,0,,NR4A1,SLC2A3,xxxxxx,xxxxxx
28,,exp,coexpression,0,,MAFF,RUNX1,xxxxxx,xxxxxx
29,,exp,coexpression,0,,C1QC,CD14,xxxxxx,xxxxxx
30,,exp,coexpression,0,,F13A1,STAB1,xxxxxx,xxxxxx
31,,exp,coexpression,0,,SERPINE2,VMP1,xxxxxx,xxxxxx
32,,exp,coexpression,0,,COL14A1,FBLN2,xxxxxx,xxxxxx
33,,exp,coexpression,0,,FRZB,SFRP1,xxxxxx,xxxxxx
34,,exp,coexpression,0,,ATF3,GADD45B,xxxxxx,xxxxxx
35,,exp,coexpression,0,,CPXM2,FRZB,xxxxxx,xxxxxx
36,,exp,coexpression,0,,HSP90AA1,HSPH1,xxxxxx,xxxxxx
37,,exp,coexpression,0,,FRZB,PRRT2,xxxxxx,xxxxxx
38,,exp,coexpression,0,,OSMR,TNFRSF12A,xxxxxx,xxxxxx
39,,exp,coexpression,0,,C7,COL3A1,xxxxxx,xxxxxx
40,,exp,coexpression,0,,CFD,GFRA1,xxxxxx,xxxxxx
41,,exp,coexpression,0,,FGF7,THBS1,xxxxxx,xxxxxx
42,,exp,coexpression,0,,ADM,STEAP4,xxxxxx,xxxxxx
43,,exp,coexpression,0,,BGN,MATN2,xxxxxx,xxxxxx
44,,exp,coexpression,0,,COL5A1,IGFBP6,xxxxxx,xxxxxx
45,,exp,coexpression,0,,BGN,SLIT3,xxxxxx,xxxxxx
46,,exp,coexpression,0,,MYC,TRIB1,xxxxxx,xxxxxx
47,,exp,coexpression,0,,DTX4,DTX4,xxxxxx,xxxxxx
48,,exp,coexpression,0,,BAG3,BAG3,xxxxxx,xxxxxx
49,,exp,coexpression,0,,PHGDH,PHGDH,xxxxxx,xxxxxx
50,,exp,coexpression,0,,CCL2,MAFF,xxxxxx,xxxxxx
51,,exp,coexpression,0,,CSRNP1,SIK1,xxxxxx,xxxxxx
52,,exp,coexpression,0,,TMEM176B,TMEM176B,xxxxxx,xxxxxx
53,,exp,coexpression,0,,CSRNP1,SDC4,xxxxxx,xxxxxx
54,,exp,coexpression,0,,AASS,AASS,xxxxxx,xxxxxx
55,,exp,coexpression,0,,MAFB,MAFB,xxxxxx,xxxxxx
56,,exp,coexpression,0,,FBLN1,GFRA1,xxxxxx,xxxxxx
57,,exp,coexpression,0,,CFD,S100A4,xxxxxx,xxxxxx
58,,exp,coexpression,0,,BGN,ID4,xxxxxx,xxxxxx
59,,exp,coexpression,0,,COL3A1,FBLN2,xxxxxx,xxxxxx
60,,exp,coexpression,0,,GRAMD1C,GRAMD1C,xxxxxx,xxxxxx
61,,exp,coexpression,0,,CBS,IRS2,xxxxxx,xxxxxx
62,,exp,coexpression,0,,CCDC80,CD34,xxxxxx,xxxxxx
63,,exp,coexpression,0,,NR4A3,VMP1,xxxxxx,xxxxxx
64,,exp,coexpression,0,,MGST1,SPON1,xxxxxx,xxxxxx
65,,exp,coexpression,0,,SERPINA5,SERPINA5,xxxxxx,xxxxxx
66,,exp,coexpression,0,,LYVE1,MRC1,xxxxxx,xxxxxx
67,,exp,coexpression,0,,ZBTB16,ZBTB16,xxxxxx,xxxxxx
68,,exp,coexpression,0,,GADD45B,SIK1,xxxxxx,xxxxxx
69,,exp,coexpression,0,,DPT,TAGLN,xxxxxx,xxxxxx
70,,exp,coexpression,0,,F13A1,LAPTM5,xxxxxx,xxxxxx
71,,exp,coexpression,0,,COL1A2,ECM2,xxxxxx,xxxxxx
72,,exp,coexpression,0,,CCDC80,LSP1,xxxxxx,xxxxxx
73,,exp,coexpression,0,,CSF1R,RGS1,xxxxxx,xxxxxx
74,,exp,coexpression,0,,SOCS3,ZFP36,xxxxxx,xxxxxx
75,,exp,coexpression,0,,IGFBP3,IGFBP3,xxxxxx,xxxxxx
76,,exp,coexpression,0,,FOSL2,IER3,xxxxxx,xxxxxx
77,,exp,coexpression,0,,MMP2,PRELP,xxxxxx,xxxxxx
78,,exp,coexpression,0,,SLC16A3,SOCS3,xxxxxx,xxxxxx
79,,exp,coexpression,0,,ITGB2,LCP1,xxxxxx,xxxxxx
80,,exp,coexpression,0,,BOC,SSC5D,xxxxxx,xxxxxx
81,,exp,coexpression,0,,MCOLN3,MCOLN3,xxxxxx,xxxxxx
82,,exp,coexpression,0,,COL12A1,MRC2,xxxxxx,xxxxxx
83,,exp,coexpression,0,,FGL2,FGL2,xxxxxx,xxxxxx
84,,exp,coexpression,0,,ADAMTS9,VCAN,xxxxxx,xxxxxx
85,,exp,coexpression,0,,IL32,RUNX1,xxxxxx,xxxxxx
86,,exp,coexpression,0,,FN1,SPON1,xxxxxx,xxxxxx
87,,exp,coexpression,0,,CFD,TMEM100,xxxxxx,xxxxxx
88,,exp,coexpression,0,,STC1,STC1,xxxxxx,xxxxxx
89,,exp,coexpression,0,,IER5L,LDLR,xxxxxx,xxxxxx
90,,exp,coexpression,0,,CFD,CXCL14,xxxxxx,xxxxxx
91,,exp,coexpression,0,,FLRT2,LUM,xxxxxx,xxxxxx
92,,exp,coexpression,0,,C1QB,VWF,xxxxxx,xxxxxx
93,,exp,coexpression,0,,TIMP1,TNC,xxxxxx,xxxxxx
94,,exp,coexpression,0,,COL14A1,COL5A1,xxxxxx,xxxxxx
95,,exp,coexpression,0,,GPX3,LMOD1,xxxxxx,xxxxxx
96,,exp,coexpression,0,,CSF1R,RNASE1,xxxxxx,xxxxxx
97,,exp,coexpression,0,,BTNL9,EDNRB,xxxxxx,xxxxxx
98,,exp,coexpression,0,,LDLR,MAFF,xxxxxx,xxxxxx
99,,exp,coexpression,0,,FGL2,KLF2,xxxxxx,xxxxxx
100,,exp,coexpression,0,,AOC3,TAGLN,xxxxxx,xxxxxx
101,,exp,coexpression,0,,C11orf96,JUNB,xxxxxx,xxxxxx
102,,exp,coexpression,0,,APCDD1,SAMHD1,xxxxxx,xxxxxx
103,,exp,coexpression,0,,C12orf60,CFD,xxxxxx,xxxxxx
104,,exp,coexpression,0,,MS4A7,MS4A7,xxxxxx,xxxxxx
105,,exp,coexpression,0,,COL3A1,TNC,xxxxxx,xxxxxx
106,,exp,coexpression,0,,C1QC,LAPTM5,xxxxxx,xxxxxx
107,,exp,coexpression,0,,COL1A2,SFRP2,xxxxxx,xxxxxx
108,,exp,coexpression,0,,RASD1,RASD1,xxxxxx,xxxxxx
109,,exp,coexpression,0,,BGN,TIMP3,xxxxxx,xxxxxx
110,,exp,coexpression,0,,COL1A2,COL5A1,xxxxxx,xxxxxx
111,,exp,coexpression,0,,IL32,NABP1,xxxxxx,xxxxxx
112,,exp,coexpression,0,,STEAP3,STEAP3,xxxxxx,xxxxxx
113,,exp,coexpression,0,,CHRDL1,IRAG1,xxxxxx,xxxxxx
114,,exp,coexpression,0,,CHI3L1,PHGDH,xxxxxx,xxxxxx
115,,exp,coexpression,0,,C3,CLSTN2,xxxxxx,xxxxxx
116,,exp,coexpression,0,,HLA.DQB1,PTGDS,xxxxxx,xxxxxx
117,,exp,coexpression,0,,ABCA6,ABCA8,xxxxxx,xxxxxx
118,,exp,coexpression,0,,BHLHE40,SLC2A3,xxxxxx,xxxxxx
119,,exp,coexpression,0,,ABCA8,ABCA8,xxxxxx,xxxxxx
120,,exp,coexpression,0,,PFKFB3,PFKFB3,xxxxxx,xxxxxx
121,,exp,coexpression,0,,CFB,TNC,xxxxxx,xxxxxx
122,,exp,coexpression,0,,DPT,LTBP4,xxxxxx,xxxxxx
123,,exp,coexpression,0,,ADM,BCL3,xxxxxx,xxxxxx
124,,exp,coexpression,0,,GEM,SERPINE2,xxxxxx,xxxxxx
125,,exp,coexpression,0,,TLR2,TLR2,xxxxxx,xxxxxx
126,,exp,coexpression,0,,MT2A,MT2A,xxxxxx,xxxxxx
127,,exp,coexpression,0,,ADAMTS1,TNFAIP3,xxxxxx,xxxxxx
128,,exp,coexpression,0,,ANGPT1,TMEM100,xxxxxx,xxxxxx
129,,exp,coexpression,0,,COL1A2,ISLR,xxxxxx,xxxxxx
130,,exp,coexpression,0,,SPSB1,SPSB1,xxxxxx,xxxxxx
131,,exp,coexpression,0,,TFCP2L1,TSC22D3,xxxxxx,xxxxxx
132,,exp,coexpression,0,,CCL2,RELB,xxxxxx,xxxxxx
133,,exp,coexpression,0,,TGM2,VWF,xxxxxx,xxxxxx
134,,exp,coexpression,0,,OBSCN,OBSCN,xxxxxx,xxxxxx
135,,exp,coexpression,0,,FCGR2A,MRC1,xxxxxx,xxxxxx
136,,exp,coexpression,0,,CCDC80,TMEM119,xxxxxx,xxxxxx
137,,exp,coexpression,0,,CYBB,LAPTM5,xxxxxx,xxxxxx
138,,exp,coexpression,0,,COL3A1,COL6A3,xxxxxx,xxxxxx
139,,exp,coexpression,0,,COL14A1,GPNMB,xxxxxx,xxxxxx
140,,exp,coexpression,0,,C14orf132,C14orf132,xxxxxx,xxxxxx
141,,exp,coexpression,0,,GPX3,MAOA,xxxxxx,xxxxxx
142,,exp,coexpression,0,,ATF3,C11orf96,xxxxxx,xxxxxx
143,,exp,coexpression,0,,SERPINE1,TNFRSF12A,xxxxxx,xxxxxx
144,,exp,coexpression,0,,ANPEP,MMRN1,xxxxxx,xxxxxx
145,,exp,coexpression,0,,SERPINE1,SIK1,xxxxxx,xxxxxx
146,,exp,coexpression,0,,IRS2,PTGDS,xxxxxx,xxxxxx
147,,exp,coexpression,0,,ADAMTS9,THBS2,xxxxxx,xxxxxx
148,,exp,coexpression,0,,FN1,FN1,xxxxxx,xxxxxx
149,,exp,coexpression,0,,GBP2,GBP2,xxxxxx,xxxxxx
150,,exp,coexpression,0,,LUM,MATN2,xxxxxx,xxxxxx
151,,exp,coexpression,0,,DUSP5,SEMA6B,xxxxxx,xxxxxx
152,,exp,coexpression,0,,GFPT2,ZC3H12A,xxxxxx,xxxxxx
153,,exp,coexpression,0,,CCDC80,COL14A1,xxxxxx,xxxxxx
154,,exp,coexpression,0,,MGP,TAGLN,xxxxxx,xxxxxx
155,,exp,coexpression,0,,PLA2R1,PLA2R1,xxxxxx,xxxxxx
156,,exp,coexpression,0,,CCL2,NAMPT,xxxxxx,xxxxxx
157,,exp,coexpression,0,,FBXO32,IL32,xxxxxx,xxxxxx
158,,exp,coexpression,0,,MAP1A,MAP1A,xxxxxx,xxxxxx
159,,exp,coexpression,0,,HSPH1,SERPINH1,xxxxxx,xxxxxx
160,,exp,coexpression,0,,ENO2,ENO2,xxxxxx,xxxxxx
161,,exp,coexpression,0,,ABI3BP,CCN2,xxxxxx,xxxxxx
162,,exp,coexpression,0,,FOS,ZFP36,xxxxxx,xxxxxx
163,,exp,coexpression,0,,AKR1C2,FADS2,xxxxxx,xxxxxx
164,,exp,coexpression,0,,CCDC3,DCN,xxxxxx,xxxxxx
165,,exp,coexpression,0,,AKAP12,BHLHE40,xxxxxx,xxxxxx
166,,exp,coexpression,0,,EPDR1,EPDR1,xxxxxx,xxxxxx
167,,exp,coexpression,0,,PTGDS,SYTL2,xxxxxx,xxxxxx
168,,exp,coexpression,0,,CCN1,SVEP1,xxxxxx,xxxxxx
169,,exp,coexpression,0,,CRYAB,KLF15,xxxxxx,xxxxxx
170,,exp,coexpression,0,,JUN,JUN,xxxxxx,xxxxxx
171,,exp,coexpression,0,,HSPA1B,NR4A2,xxxxxx,xxxxxx
172,,exp,coexpression,0,,FBLN1,LUM,xxxxxx,xxxxxx
173,,exp,coexpression,0,,CPXM2,SSC5D,xxxxxx,xxxxxx
174,,exp,coexpression,0,,DPYSL3,LTBP2,xxxxxx,xxxxxx
175,,exp,coexpression,0,,CCL2,DUSP5,xxxxxx,xxxxxx
176,,exp,coexpression,0,,C7,DCN,xxxxxx,xxxxxx
177,,exp,coexpression,0,,C1QB,LILRB5,xxxxxx,xxxxxx
178,,exp,coexpression,0,,LDLR,THBS1,xxxxxx,xxxxxx
179,,exp,coexpression,0,,ADAMTS4,SPRY1,xxxxxx,xxxxxx
180,,exp,coexpression,0,,LYVE1,VSIG4,xxxxxx,xxxxxx
181,,exp,coexpression,0,,RUNX1,ZC3H12A,xxxxxx,xxxxxx
182,,exp,coexpression,0,,DHCR24,MAOA,xxxxxx,xxxxxx
183,,exp,coexpression,0,,C1QB,RGS1,xxxxxx,xxxxxx
184,,exp,coexpression,0,,FBLN2,TMEM100,xxxxxx,xxxxxx
185,,exp,coexpression,0,,COL1A1,THY1,xxxxxx,xxxxxx
186,,exp,coexpression,0,,C11orf96,CDKN1A,xxxxxx,xxxxxx
187,,exp,coexpression,0,,PALLD,TAGLN,xxxxxx,xxxxxx
188,,exp,coexpression,0,,ACADL,ACADL,xxxxxx,xxxxxx
189,,exp,coexpression,0,,EFEMP1,PAPLN,xxxxxx,xxxxxx
190,,exp,coexpression,0,,SCARA3,SCARA3,xxxxxx,xxxxxx
191,,exp,coexpression,0,,FBLN2,HTRA3,xxxxxx,xxxxxx
192,,exp,coexpression,0,,CSF1R,SLCO2B1,xxxxxx,xxxxxx
193,,exp,coexpression,0,,ANGPT1,FRZB,xxxxxx,xxxxxx
194,,exp,coexpression,0,,OLFML2A,OLFML2A,xxxxxx,xxxxxx
195,,exp,coexpression,0,,JUNB,RASD1,xxxxxx,xxxxxx
196,,exp,coexpression,0,,PTH1R,PTH1R,xxxxxx,xxxxxx
197,,exp,coexpression,0,,CTSK,ISLR,xxxxxx,xxxxxx
198,,exp,coexpression,0,,CD163,CYBB,xxxxxx,xxxxxx
199,,exp,coexpression,0,,IGF2,THY1,xxxxxx,xxxxxx
200,,exp,coexpression,0,,BHLHE40,IER5L,xxxxxx,xxxxxx
201,,exp,coexpression,0,,HLA.DMA,HLA.DRB1,xxxxxx,xxxxxx
202,,exp,coexpression,0,,MTHFD1L,THBS1,xxxxxx,xxxxxx
203,,exp,coexpression,0,,BGN,MGP,xxxxxx,xxxxxx
204,,exp,coexpression,0,,FBLN1,FN1,xxxxxx,xxxxxx
205,,exp,coexpression,0,,TSPAN7,TSPAN7,xxxxxx,xxxxxx
206,,exp,coexpression,0,,ADH1B,MME,xxxxxx,xxxxxx
207,,exp,coexpression,0,,ITGA8,PDLIM3,xxxxxx,xxxxxx
208,,exp,coexpression,0,,C7,LUM,xxxxxx,xxxxxx
209,,exp,coexpression,0,,LDLR,MYC,xxxxxx,xxxxxx
210,,exp,coexpression,0,,COL14A1,SMOC2,xxxxxx,xxxxxx
211,,exp,coexpression,0,,CSRNP1,DUSP5,xxxxxx,xxxxxx
212,,exp,coexpression,0,,GALNT17,GALNT17,xxxxxx,xxxxxx
213,,exp,coexpression,0,,CD14,MS4A7,xxxxxx,xxxxxx
214,,exp,coexpression,0,,PRELP,PTGDS,xxxxxx,xxxxxx
215,,exp,coexpression,0,,CYGB,CYGB,xxxxxx,xxxxxx
216,,exp,coexpression,0,,HOPX,HOPX,xxxxxx,xxxxxx
217,,exp,coexpression,0,,ACTA2,MGP,xxxxxx,xxxxxx
218,,exp,coexpression,0,,C5AR1,SLA,xxxxxx,xxxxxx
219,,exp,coexpression,0,,ASPN,CCDC80,xxxxxx,xxxxxx
220,,exp,coexpression,0,,ADM,STC1,xxxxxx,xxxxxx
221,,exp,coexpression,0,,COL3A1,TAGLN,xxxxxx,xxxxxx
222,,exp,coexpression,0,,IER3,JUNB,xxxxxx,xxxxxx
223,,exp,coexpression,0,,SLIT2,SLIT2,xxxxxx,xxxxxx
224,,exp,coexpression,0,,CLEC3B,FBLN2,xxxxxx,xxxxxx
225,,exp,coexpression,0,,OSMR,OSMR,xxxxxx,xxxxxx
226,,exp,coexpression,0,,CLDN5,FLT1,xxxxxx,xxxxxx
227,,exp,coexpression,0,,NFIL3,VCAN,xxxxxx,xxxxxx
228,,exp,coexpression,0,,CXCR4,IFI44L,xxxxxx,xxxxxx
229,,exp,coexpression,0,,ACKR1,GADD45B,xxxxxx,xxxxxx
230,,exp,coexpression,0,,CISH,F3,xxxxxx,xxxxxx
231,,exp,coexpression,0,,CLEC3B,MGP,xxxxxx,xxxxxx
232,,exp,coexpression,0,,TM4SF18,TM4SF18,xxxxxx,xxxxxx
233,,exp,coexpression,0,,ANGPTL1,GPX3,xxxxxx,xxxxxx
234,,exp,coexpression,0,,FOS,NAMPT,xxxxxx,xxxxxx
235,,exp,coexpression,0,,ADAMTS1,NR4A3,xxxxxx,xxxxxx
236,,exp,coexpression,0,,COL15A1,CRIP1,xxxxxx,xxxxxx
237,,exp,coexpression,0,,COL3A1,FN1,xxxxxx,xxxxxx
238,,exp,coexpression,0,,SOD3,SOD3,xxxxxx,xxxxxx
239,,exp,coexpression,0,,ABI3BP,FBLN1,xxxxxx,xxxxxx
240,,exp,coexpression,0,,CDKN1A,STC1,xxxxxx,xxxxxx
241,,exp,coexpression,0,,C1QC,F13A1,xxxxxx,xxxxxx
242,,exp,coexpression,0,,DNAJA4,HSPB1,xxxxxx,xxxxxx
243,,exp,coexpression,0,,C11orf96,GEM,xxxxxx,xxxxxx
244,,exp,coexpression,0,,COL3A1,MRC2,xxxxxx,xxxxxx
245,,exp,coexpression,0,,ADAM33,CP,xxxxxx,xxxxxx
246,,exp,coexpression,0,,CCN2,CHRDL1,xxxxxx,xxxxxx
247,,exp,coexpression,0,,MPEG1,MS4A7,xxxxxx,xxxxxx
248,,exp,coexpression,0,,FOS,MPZL2,xxxxxx,xxxxxx
249,,exp,coexpression,0,,CCDC80,GPNMB,xxxxxx,xxxxxx
250,,exp,coexpression,0,,MYH11,RGS5,xxxxxx,xxxxxx
251,,exp,coexpression,0,,CD68,FCGR3A,xxxxxx,xxxxxx
252,,exp,coexpression,0,,CISH,SERPINA3,xxxxxx,xxxxxx
253,,exp,coexpression,0,,ADAM33,TNXB,xxxxxx,xxxxxx
254,,exp,coexpression,0,,CCDC80,LUM,xxxxxx,xxxxxx
255,,exp,coexpression,0,,CCDC80,CRIP1,xxxxxx,xxxxxx
256,,exp,coexpression,0,,NFIL3,OSMR,xxxxxx,xxxxxx
257,,exp,coexpression,0,,ABCA8,FBLN2,xxxxxx,xxxxxx
258,,exp,coexpression,0,,CCN2,ITGA8,xxxxxx,xxxxxx
259,,exp,coexpression,0,,BTG2,JUNB,xxxxxx,xxxxxx
260,,exp,coexpression,0,,NAMPT,NAMPT,xxxxxx,xxxxxx
261,,exp,coexpression,0,,ZDHHC11,ZDHHC11,xxxxxx,xxxxxx
262,,exp,coexpression,0,,LMOD1,RGS5,xxxxxx,xxxxxx
263,,exp,coexpression,0,,RUNX1,ZFP36,xxxxxx,xxxxxx
264,,exp,coexpression,0,,FLNC,NDE1,xxxxxx,xxxxxx
265,,exp,coexpression,0,,CD53,F13A1,xxxxxx,xxxxxx
266,,exp,coexpression,0,,ADAMTS1,FOSL2,xxxxxx,xxxxxx
267,,exp,coexpression,0,,CD68,MS4A6A,xxxxxx,xxxxxx
268,,exp,coexpression,0,,CTSS,LAPTM5,xxxxxx,xxxxxx
269,,exp,coexpression,0,,FCER1G,LYZ,xxxxxx,xxxxxx
270,,exp,coexpression,0,,C11orf96,DEPP1,xxxxxx,xxxxxx
271,,exp,coexpression,0,,OLFML1,SFRP4,xxxxxx,xxxxxx
272,,exp,coexpression,0,,NOS3,SERPINE1,xxxxxx,xxxxxx
273,,exp,coexpression,0,,SLC6A6,SLC6A6,xxxxxx,xxxxxx
274,,exp,coexpression,0,,CXCL12,MFAP4,xxxxxx,xxxxxx
275,,exp,coexpression,0,,CLEC3B,PI16,xxxxxx,xxxxxx
276,,exp,coexpression,0,,BHLHE40,EGR1,xxxxxx,xxxxxx
277,,exp,coexpression,0,,H1.2,H1.2,xxxxxx,xxxxxx
278,,exp,coexpression,0,,ADAMTS4,TIMP1,xxxxxx,xxxxxx
279,,exp,coexpression,0,,CFH,MRC2,xxxxxx,xxxxxx
280,,exp,coexpression,0,,LCN10,PRODH,xxxxxx,xxxxxx
281,,exp,coexpression,0,,FHL1,FHL1,xxxxxx,xxxxxx
282,,exp,coexpression,0,,CCN2,FBLN1,xxxxxx,xxxxxx
283,,exp,coexpression,0,,MFAP4,SFRP4,xxxxxx,xxxxxx
284,,exp,coexpression,0,,CCDC80,GPC6,xxxxxx,xxxxxx
285,,exp,coexpression,0,,NAMPT,UPP1,xxxxxx,xxxxxx
286,,exp,coexpression,0,,CHI3L1,CHI3L1,xxxxxx,xxxxxx
287,,exp,coexpression,0,,BCL3,TIMP1,xxxxxx,xxxxxx
288,,exp,coexpression,0,,FMO2,NEGR1,xxxxxx,xxxxxx
289,,exp,coexpression,0,,HLA.DMA,HLA.DPB1,xxxxxx,xxxxxx
290,,exp,coexpression,0,,NR4A3,SOCS3,xxxxxx,xxxxxx
291,,exp,coexpression,0,,AOX1,IGFBP3,xxxxxx,xxxxxx
292,,exp,coexpression,0,,IFI44L,PLXDC1,xxxxxx,xxxxxx
293,,exp,coexpression,0,,ACTA2,LUM,xxxxxx,xxxxxx
294,,exp,coexpression,0,,BOC,COL3A1,xxxxxx,xxxxxx
295,,exp,coexpression,0,,CLEC3B,COL15A1,xxxxxx,xxxxxx
296,,exp,coexpression,0,,CD248,IGF2,xxxxxx,xxxxxx
297,,exp,coexpression,0,,MRGPRF,MRGPRF,xxxxxx,xxxxxx
298,,exp,coexpression,0,,FAM107A,FAM107A,xxxxxx,xxxxxx
299,,exp,coexpression,0,,GEM,HGF,xxxxxx,xxxxxx
300,,exp,coexpression,0,,LSP1,TNXB,xxxxxx,xxxxxx
301,,exp,coexpression,0,,COL15A1,FN1,xxxxxx,xxxxxx
302,,exp,coexpression,0,,CEBPD,JUNB,xxxxxx,xxxxxx
303,,exp,coexpression,0,,DGAT2,DGAT2,xxxxxx,xxxxxx
304,,exp,coexpression,0,,IFIT1,IFIT3,xxxxxx,xxxxxx
305,,exp,coexpression,0,,SDC4,SDC4,xxxxxx,xxxxxx
306,,exp,coexpression,0,,NAMPT,ZC3H12A,xxxxxx,xxxxxx
307,,exp,coexpression,0,,DCN,PRELP,xxxxxx,xxxxxx
308,,exp,coexpression,0,,CPXM2,IGFBP6,xxxxxx,xxxxxx
309,,exp,coexpression,0,,HLA.DQA1,ITGAX,xxxxxx,xxxxxx
310,,exp,coexpression,0,,RARRES1,TIMP1,xxxxxx,xxxxxx
311,,exp,coexpression,0,,RGS11,RGS11,xxxxxx,xxxxxx
312,,exp,coexpression,0,,SLC2A3,STC1,xxxxxx,xxxxxx
313,,exp,coexpression,0,,CDH1,KRT8,xxxxxx,xxxxxx
314,,exp,coexpression,0,,CP,DEPP1,xxxxxx,xxxxxx
315,,exp,coexpression,0,,BHLHE40,NR4A3,xxxxxx,xxxxxx
316,,exp,coexpression,0,,ABI3BP,SMOC2,xxxxxx,xxxxxx
317,,exp,coexpression,0,,KLF2,KLF4,xxxxxx,xxxxxx
318,,exp,coexpression,0,,DCN,SERPING1,xxxxxx,xxxxxx
319,,exp,coexpression,0,,ASPN,FGL2,xxxxxx,xxxxxx
320,,exp,coexpression,0,,APOE,MYH11,xxxxxx,xxxxxx
321,,exp,coexpression,0,,CRISPLD2,NFIL3,xxxxxx,xxxxxx
322,,exp,coexpression,0,,DHCR24,PTGDS,xxxxxx,xxxxxx
323,,exp,coexpression,0,,GADD45G,IRS2,xxxxxx,xxxxxx
324,,exp,coexpression,0,,STC1,TRIB1,xxxxxx,xxxxxx
325,,exp,coexpression,0,,C1QC,FCGR3A,xxxxxx,xxxxxx
326,,exp,coexpression,0,,GADD45G,PLIN5,xxxxxx,xxxxxx
327,,exp,coexpression,0,,SOCS3,VMP1,xxxxxx,xxxxxx
328,,exp,coexpression,0,,COL1A2,COL1A2,xxxxxx,xxxxxx
329,,exp,coexpression,0,,BTG2,GEM,xxxxxx,xxxxxx
330,,exp,coexpression,0,,ADAM33,TMEM176B,xxxxxx,xxxxxx
331,,exp,coexpression,0,,C1QB,ITGB2,xxxxxx,xxxxxx
332,,exp,coexpression,0,,CDKN1A,ZC3H12A,xxxxxx,xxxxxx
333,,exp,coexpression,0,,ENC1,ENC1,xxxxxx,xxxxxx
334,,exp,coexpression,0,,FCGR2A,FCGR3A,xxxxxx,xxxxxx
335,,exp,coexpression,0,,CCDC3,CCN1,xxxxxx,xxxxxx
336,,exp,coexpression,0,,SERPINF1,SERPINF1,xxxxxx,xxxxxx
337,,exp,coexpression,0,,ACTA2,COL14A1,xxxxxx,xxxxxx
338,,exp,coexpression,0,,UAP1,UAP1,xxxxxx,xxxxxx
339,,exp,coexpression,0,,HK2,HK2,xxxxxx,xxxxxx
340,,exp,coexpression,0,,NOS3,PNP,xxxxxx,xxxxxx
341,,exp,coexpression,0,,ADAM33,SPON1,xxxxxx,xxxxxx
342,,exp,coexpression,0,,DUSP5,SRGN,xxxxxx,xxxxxx
343,,exp,coexpression,0,,JCHAIN,JCHAIN,xxxxxx,xxxxxx
344,,exp,coexpression,0,,NTRK2,TAGLN,xxxxxx,xxxxxx
345,,exp,coexpression,0,,FGL2,MGP,xxxxxx,xxxxxx
346,,exp,coexpression,0,,IFI44,IFI44,xxxxxx,xxxxxx
347,,exp,coexpression,0,,BCL3,GADD45B,xxxxxx,xxxxxx
348,,exp,coexpression,0,,FGL2,ITGA8,xxxxxx,xxxxxx
349,,exp,coexpression,0,,IGF1,PTGIS,xxxxxx,xxxxxx
350,,exp,coexpression,0,,C1QB,C1QB,xxxxxx,xxxxxx
351,,exp,coexpression,0,,ANGPTL1,PDK4,xxxxxx,xxxxxx
352,,exp,coexpression,0,,KCNK3,KCNK3,xxxxxx,xxxxxx
353,,exp,coexpression,0,,CD163,MPEG1,xxxxxx,xxxxxx
