,dbs,evidence type,methods,ntissues,pmids,symbol1,symbol2,uniprot1,uniprot2
39,,exp,coexpression,0,,SLC7A5,SLC7A5,xxxxxx,xxxxxx
40,,exp,coexpression,0,,C1QB,C1QC,xxxxxx,xxxxxx
41,,exp,coexpression,0,,SERPINE1,SOCS3,xxxxxx,xxxxxx
42,,exp,coexpression,0,,VCAN,VCAN,xxxxxx,xxxxxx
43,,exp,coexpression,0,,SERPINH1,SERPINH1,xxxxxx,xxxxxx
44,,exp,coexpression,0,,CSF1R,MS4A6A,xxxxxx,xxxxxx
45,,exp,coexpression,0,,LYVE1,LYVE1,xxxxxx,xxxxxx
46,,exp,coexpression,0,,MAFF,MAFF,xxxxxx,xxxxxx
47,,exp,coexpression,0,,LAPTM5,LAPTM5,xxxxxx,xxxxxx
48,,exp,coexpression,0,,IGF1,IGF1,xxxxxx,xxxxxx
49,,exp,coexpression,0,,PLIN4,PLIN4,xxxxxx,xxxxxx
50,,exp,coexpression,0,,DPT,DPT,xxxxxx,xxxxxx
51,,exp,coexpression,0,,CYP1B1,CYP1B1,xxxxxx,xxxxxx
52,,exp,coexpression,0,,IL33,IL33,xxxxxx,xxxxxx
53,,exp,coexpression,0,,CRISPLD2,CRISPLD2,xxxxxx,xxxxxx
54,,exp,coexpression,0,,MGP,MGP,xxxxxx,xxxxxx
55,,exp,coexpression,0,,ADAMTS4,GADD45B,xxxxxx,xxxxxx
56,,exp,coexpression,0,,F13A1,MS4A6A,xxxxxx,xxxxxx
57,,exp,coexpression,0,,GPNMB,GPNMB,xxxxxx,xxxxxx
58,,exp,coexpression,0,,SPON1,SPON1,xxxxxx,xxxxxx
59,,exp,coexpression,0,,ATF3,ATF3,xxxxxx,xxxxxx
60,,exp,coexpression,0,,ICAM1,ICAM1,xxxxxx,xxxxxx
61,,exp,coexpression,0,,SLC16A3,SLC16A3,xxxxxx,xxxxxx
62,,exp,coexpression,0,,C1QB,CD14,xxxxxx,xxxxxx
63,,exp,coexpression,0,,MAFF,SOCS3,xxxxxx,xxxxxx
64,,exp,coexpression,0,,SLC11A1,SLC11A1,xxxxxx,xxxxxx
65,,exp,coexpression,0,,SVEP1,SVEP1,xxxxxx,xxxxxx
66,,exp,coexpression,0,,NNMT,NNMT,xxxxxx,xxxxxx
67,,exp,coexpression,0,,C1QA,F13A1,xxxxxx,xxxxxx
68,,exp,coexpression,0,,JUNB,JUNB,xxxxxx,xxxxxx
69,,exp,coexpression,0,,HLA.DQB1,HLA.DQB1,xxxxxx,xxxxxx
70,,exp,coexpression,0,,MAOA,MAOA,xxxxxx,xxxxxx
71,,exp,coexpression,0,,C1QC,CD163,xxxxxx,xxxxxx
72,,exp,coexpression,0,,ISLR,MFAP4,xxxxxx,xxxxxx
73,,exp,coexpression,0,,CEBPD,CEBPD,xxxxxx,xxxxxx
74,,exp,coexpression,0,,CD68,CD68,xxxxxx,xxxxxx
75,,exp,coexpression,0,,ZC3H12A,ZC3H12A,xxxxxx,xxxxxx
76,,exp,coexpression,0,,ISLR,ISLR,xxxxxx,xxxxxx
77,,exp,coexpression,0,,IER3,IER3,xxxxxx,xxxxxx
78,,exp,coexpression,0,,IFI44L,IFI44L,xxxxxx,xxxxxx
79,,exp,coexpression,0,,DUSP5,DUSP5,xxxxxx,xxxxxx
80,,exp,coexpression,0,,SCD,SCD,xxxxxx,xxxxxx
81,,exp,coexpression,0,,C11orf96,GADD45B,xxxxxx,xxxxxx
82,,exp,coexpression,0,,HSPB6,HSPB6,xxxxxx,xxxxxx
83,,exp,coexpression,0,,SOCS3,THBS1,xxxxxx,xxxxxx
84,,exp,coexpression,0,,C1QA,CSF1R,xxxxxx,xxxxxx
85,,exp,coexpression,0,,APOE,APOE,xxxxxx,xxxxxx
86,,exp,coexpression,0,,FBLN1,FBLN1,xxxxxx,xxxxxx
87,,exp,coexpression,0,,MT1X,MT1X,xxxxxx,xxxxxx
88,,exp,coexpression,0,,ADAMTS4,MAFF,xxxxxx,xxxxxx
89,,exp,coexpression,0,,COL1A2,COL3A1,xxxxxx,xxxxxx
90,,exp,coexpression,0,,CFB,CFB,xxxxxx,xxxxxx
91,,exp,coexpression,0,,PLIN5,PLIN5,xxxxxx,xxxxxx
92,,exp,coexpression,0,,PLIN2,PLIN2,xxxxxx,xxxxxx
93,,exp,coexpression,0,,GADD45G,GADD45G,xxxxxx,xxxxxx
94,,exp,coexpression,0,,CD163,MS4A6A,xxxxxx,xxxxxx
95,,exp,coexpression,0,,IFI30,IFI30,xxxxxx,xxxxxx
96,,exp,coexpression,0,,CXCL12,CXCL12,xxxxxx,xxxxxx
97,,exp,coexpression,0,,MRC2,MRC2,xxxxxx,xxxxxx
98,,exp,coexpression,0,,DEPP1,DEPP1,xxxxxx,xxxxxx
99,,exp,coexpression,0,,PDK4,PDK4,xxxxxx,xxxxxx
100,,exp,coexpression,0,,CD163,F13A1,xxxxxx,xxxxxx
101,,exp,coexpression,0,,ADAMTS4,ZFP36,xxxxxx,xxxxxx
102,,exp,coexpression,0,,C1QB,CSF1R,xxxxxx,xxxxxx
103,,exp,coexpression,0,,C3,C3,xxxxxx,xxxxxx
104,,exp,coexpression,0,,C1QB,MS4A6A,xxxxxx,xxxxxx
105,,exp,coexpression,0,,THBD,THBD,xxxxxx,xxxxxx
106,,exp,coexpression,0,,ITGB2,ITGB2,xxxxxx,xxxxxx
107,,exp,coexpression,0,,ADAMTS4,SOCS3,xxxxxx,xxxxxx
108,,exp,coexpression,0,,CD163,CSF1R,xxxxxx,xxxxxx
109,,exp,coexpression,0,,FBLN2,FBLN2,xxxxxx,xxxxxx
110,,exp,coexpression,0,,DDIT4,DDIT4,xxxxxx,xxxxxx
111,,exp,coexpression,0,,LDLR,LDLR,xxxxxx,xxxxxx
112,,exp,coexpression,0,,PTGDS,PTGDS,xxxxxx,xxxxxx
113,,exp,coexpression,0,,COL14A1,ISLR,xxxxxx,xxxxxx
114,,exp,coexpression,0,,PRELP,PRELP,xxxxxx,xxxxxx
115,,exp,coexpression,0,,VCAM1,VCAM1,xxxxxx,xxxxxx
116,,exp,coexpression,0,,ADH1B,GPX3,xxxxxx,xxxxxx
117,,exp,coexpression,0,,MYH11,MYH11,xxxxxx,xxxxxx
118,,exp,coexpression,0,,C1QB,F13A1,xxxxxx,xxxxxx
119,,exp,coexpression,0,,GPX3,GPX3,xxxxxx,xxxxxx
120,,exp,coexpression,0,,COL3A1,COL3A1,xxxxxx,xxxxxx
121,,exp,coexpression,0,,CCDC80,COL1A2,xxxxxx,xxxxxx
122,,exp,coexpression,0,,ZFP36,ZFP36,xxxxxx,xxxxxx
123,,exp,coexpression,0,,ADH1B,ADH1B,xxxxxx,xxxxxx
124,,exp,coexpression,0,,GADD45B,MAFF,xxxxxx,xxxxxx
125,,exp,coexpression,0,,CRYAB,CRYAB,xxxxxx,xxxxxx
126,,exp,coexpression,0,,ISLR,LUM,xxxxxx,xxxxxx
127,,exp,coexpression,0,,RUNX1,RUNX1,xxxxxx,xxxxxx
128,,exp,coexpression,0,,LMOD1,LMOD1,xxxxxx,xxxxxx
129,,exp,coexpression,0,,CCDC3,CCDC3,xxxxxx,xxxxxx
130,,exp,coexpression,0,,CDKN1A,CDKN1A,xxxxxx,xxxxxx
131,,exp,coexpression,0,,SERPINA3,SERPINA3,xxxxxx,xxxxxx
132,,exp,coexpression,0,,CCN2,CCN2,xxxxxx,xxxxxx
133,,exp,coexpression,0,,LUM,LUM,xxxxxx,xxxxxx
134,,exp,coexpression,0,,COL1A1,COL3A1,xxxxxx,xxxxxx
135,,exp,coexpression,0,,PIM1,PIM1,xxxxxx,xxxxxx
136,,exp,coexpression,0,,SERPINE1,SERPINE1,xxxxxx,xxxxxx
137,,exp,coexpression,0,,COL3A1,ISLR,xxxxxx,xxxxxx
138,,exp,coexpression,0,,IL32,IL32,xxxxxx,xxxxxx
139,,exp,coexpression,0,,ATF3,BHLHE40,xxxxxx,xxxxxx
140,,exp,coexpression,0,,XAF1,XAF1,xxxxxx,xxxxxx
141,,exp,coexpression,0,,MAFF,ZFP36,xxxxxx,xxxxxx
142,,exp,coexpression,0,,C1QC,MS4A6A,xxxxxx,xxxxxx
143,,exp,coexpression,0,,GEM,GEM,xxxxxx,xxxxxx
144,,exp,coexpression,0,,RNASE1,RNASE1,xxxxxx,xxxxxx
145,,exp,coexpression,0,,ADAMTS9,ADAMTS9,xxxxxx,xxxxxx
146,,exp,coexpression,0,,C11orf96,SOCS3,xxxxxx,xxxxxx
147,,exp,coexpression,0,,C11orf96,MAFF,xxxxxx,xxxxxx
148,,exp,coexpression,0,,GADD45A,GADD45A,xxxxxx,xxxxxx
149,,exp,coexpression,0,,ACKR1,ACKR1,xxxxxx,xxxxxx
150,,exp,coexpression,0,,CCDC80,ISLR,xxxxxx,xxxxxx
151,,exp,coexpression,0,,CD68,CSF1R,xxxxxx,xxxxxx
152,,exp,coexpression,0,,GADD45B,SOCS3,xxxxxx,xxxxxx
153,,exp,coexpression,0,,BTNL9,BTNL9,xxxxxx,xxxxxx
154,,exp,coexpression,0,,TGM2,TGM2,xxxxxx,xxxxxx
155,,exp,coexpression,0,,ADAMTS4,C11orf96,xxxxxx,xxxxxx
156,,exp,coexpression,0,,THBS2,THBS2,xxxxxx,xxxxxx
157,,exp,coexpression,0,,CSF1R,CSF1R,xxxxxx,xxxxxx
158,,exp,coexpression,0,,MS4A6A,MS4A6A,xxxxxx,xxxxxx
159,,exp,coexpression,0,,CD14,CD163,xxxxxx,xxxxxx
160,,exp,coexpression,0,,GADD45B,GADD45B,xxxxxx,xxxxxx
161,,exp,coexpression,0,,C1QA,C1QC,xxxxxx,xxxxxx
162,,exp,coexpression,0,,C1QC,CSF1R,xxxxxx,xxxxxx
163,,exp,coexpression,0,,C1QA,C1QA,xxxxxx,xxxxxx
164,,exp,coexpression,0,,TNC,TNC,xxxxxx,xxxxxx
165,,exp,coexpression,0,,SERPINE2,SERPINE2,xxxxxx,xxxxxx
166,,exp,coexpression,0,,CSF3R,CSF3R,xxxxxx,xxxxxx
167,,exp,coexpression,0,,MYLK,MYLK,xxxxxx,xxxxxx
168,,exp,coexpression,0,,IER5L,IER5L,xxxxxx,xxxxxx
169,,exp,coexpression,0,,CX3CL1,CX3CL1,xxxxxx,xxxxxx
170,,exp,coexpression,0,,ADAMTS4,ADAMTS4,xxxxxx,xxxxxx
171,,exp,coexpression,0,,C1QA,CD14,xxxxxx,xxxxxx
172,,exp,coexpression,0,,C11orf96,ZFP36,xxxxxx,xxxxxx
173,,exp,coexpression,0,,ACTA2,ACTA2,xxxxxx,xxxxxx
174,,exp,coexpression,0,,F13A1,F13A1,xxxxxx,xxxxxx
175,,exp,coexpression,0,,COL1A1,COL1A2,xxxxxx,xxxxxx
176,,exp,coexpression,0,,VWF,VWF,xxxxxx,xxxxxx
177,,exp,coexpression,0,,HLA.DQA1,HLA.DQA1,xxxxxx,xxxxxx
178,,exp,coexpression,0,,CFD,CFD,xxxxxx,xxxxxx
179,,exp,coexpression,0,,C11orf96,C11orf96,xxxxxx,xxxxxx
180,,exp,coexpression,0,,TIMP1,TIMP1,xxxxxx,xxxxxx
181,,exp,coexpression,0,,ELN,ELN,xxxxxx,xxxxxx
182,,exp,coexpression,0,,NTRK2,NTRK2,xxxxxx,xxxxxx
183,,exp,coexpression,0,,LCP1,LCP1,xxxxxx,xxxxxx
184,,exp,coexpression,0,,CD14,CD14,xxxxxx,xxxxxx
185,,exp,coexpression,0,,CP,CP,xxxxxx,xxxxxx
186,,exp,coexpression,0,,BHLHE40,BHLHE40,xxxxxx,xxxxxx
187,,exp,coexpression,0,,BCL3,BCL3,xxxxxx,xxxxxx
188,,exp,coexpression,0,,ICAM1,SOCS3,xxxxxx,xxxxxx
189,,exp,coexpression,0,,C1QTNF1,C1QTNF1,xxxxxx,xxxxxx
190,,exp,coexpression,0,,ADAM33,ADAM33,xxxxxx,xxxxxx
191,,exp,coexpression,0,,CD14,CD68,xxxxxx,xxxxxx
192,,exp,coexpression,0,,VMP1,VMP1,xxxxxx,xxxxxx
193,,exp,coexpression,0,,C7,C7,xxxxxx,xxxxxx
194,,exp,coexpression,0,,HIF3A,HIF3A,xxxxxx,xxxxxx
195,,exp,coexpression,0,,FCGR2A,FCGR2A,xxxxxx,xxxxxx
196,,exp,coexpression,0,,COL1A1,COL1A1,xxxxxx,xxxxxx
197,,exp,coexpression,0,,FOS,FOS,xxxxxx,xxxxxx
198,,exp,coexpression,0,,ADAMTS1,ADAMTS1,xxxxxx,xxxxxx
199,,exp,coexpression,0,,THY1,THY1,xxxxxx,xxxxxx
200,,exp,coexpression,0,,CLEC3B,CLEC3B,xxxxxx,xxxxxx
201,,exp,coexpression,0,,RGS2,RGS2,xxxxxx,xxxxxx
202,,exp,coexpression,0,,CD14,MS4A6A,xxxxxx,xxxxxx
203,,exp,coexpression,0,,RGS1,RGS1,xxxxxx,xxxxxx
204,,exp,coexpression,0,,APOD,APOD,xxxxxx,xxxxxx
205,,exp,coexpression,0,,CD163,CD163,xxxxxx,xxxxxx
206,,exp,coexpression,0,,THBS1,THBS1,xxxxxx,xxxxxx
207,,exp,coexpression,0,,TSC22D3,TSC22D3,xxxxxx,xxxxxx
208,,exp,coexpression,0,,GFRA1,GFRA1,xxxxxx,xxxxxx
209,,exp,coexpression,0,,CD68,F13A1,xxxxxx,xxxxxx
210,,exp,coexpression,0,,PDLIM3,PDLIM3,xxxxxx,xxxxxx
211,,exp,coexpression,0,,RIPOR3,RIPOR3,xxxxxx,xxxxxx
212,,exp,coexpression,0,,ADM,ADM,xxxxxx,xxxxxx
213,,exp,coexpression,0,,ACTA2,MYH11,xxxxxx,xxxxxx
214,,exp,coexpression,0,,SOCS3,SOCS3,xxxxxx,xxxxxx
215,,exp,coexpression,0,,S100A9,S100A9,xxxxxx,xxxxxx
216,,exp,coexpression,0,,C1QA,CD163,xxxxxx,xxxxxx
217,,exp,coexpression,0,,BGN,BGN,xxxxxx,xxxxxx
218,,exp,coexpression,0,,CDKN1C,CDKN1C,xxxxxx,xxxxxx
219,,exp,coexpression,0,,NR4A2,NR4A2,xxxxxx,xxxxxx
220,,exp,coexpression,0,,ITGAX,ITGAX,xxxxxx,xxxxxx
221,,exp,coexpression,0,,C1QC,CD68,xxxxxx,xxxxxx
222,,exp,coexpression,0,,CCDC80,COL3A1,xxxxxx,xxxxxx
223,,exp,coexpression,0,,CCDC80,CCDC80,xxxxxx,xxxxxx
224,,exp,coexpression,0,,GADD45B,ZFP36,xxxxxx,xxxxxx
225,,exp,coexpression,0,,DCN,DCN,xxxxxx,xxxxxx
226,,exp,coexpression,0,,F3,F3,xxxxxx,xxxxxx
227,,exp,coexpression,0,,LYZ,LYZ,xxxxxx,xxxxxx
