,dbs,evidence type,methods,ntissues,pmids,symbol1,symbol2,uniprot1,uniprot2
41,,exp,coexpression,0,,DHCR24,MAOA,xxxxxx,xxxxxx
42,,exp,coexpression,0,,C11orf96,CDKN1A,xxxxxx,xxxxxx
43,,exp,coexpression,0,,ACADL,ACADL,xxxxxx,xxxxxx
44,,exp,coexpression,0,,SCARA3,SCARA3,xxxxxx,xxxxxx
45,,exp,coexpression,0,,OLFML2A,OLFML2A,xxxxxx,xxxxxx
46,,exp,coexpression,0,,BHLHE40,IER5L,xxxxxx,xxxxxx
47,,exp,coexpression,0,,C7,LUM,xxxxxx,xxxxxx
48,,exp,coexpression,0,,LDLR,MYC,xxxxxx,xxxxxx
49,,exp,coexpression,0,,GALNT17,GALNT17,xxxxxx,xxxxxx
50,,exp,coexpression,0,,IER3,JUNB,xxxxxx,xxxxxx
51,,exp,coexpression,0,,SLIT2,SLIT2,xxxxxx,xxxxxx
52,,exp,coexpression,0,,OSMR,OSMR,xxxxxx,xxxxxx
53,,exp,coexpression,0,,C1QC,F13A1,xxxxxx,xxxxxx
54,,exp,coexpression,0,,COL3A1,MRC2,xxxxxx,xxxxxx
55,,exp,coexpression,0,,CD68,FCGR3A,xxxxxx,xxxxxx
56,,exp,coexpression,0,,ADAM33,TNXB,xxxxxx,xxxxxx
57,,exp,coexpression,0,,CCDC80,LUM,xxxxxx,xxxxxx
58,,exp,coexpression,0,,BTG2,JUNB,xxxxxx,xxxxxx
59,,exp,coexpression,0,,NAMPT,NAMPT,xxxxxx,xxxxxx
60,,exp,coexpression,0,,ADAMTS1,FOSL2,xxxxxx,xxxxxx
61,,exp,coexpression,0,,CD68,MS4A6A,xxxxxx,xxxxxx
62,,exp,coexpression,0,,C11orf96,DEPP1,xxxxxx,xxxxxx
63,,exp,coexpression,0,,SLC6A6,SLC6A6,xxxxxx,xxxxxx
64,,exp,coexpression,0,,CXCL12,MFAP4,xxxxxx,xxxxxx
65,,exp,coexpression,0,,BHLHE40,EGR1,xxxxxx,xxxxxx
66,,exp,coexpression,0,,FHL1,FHL1,xxxxxx,xxxxxx
67,,exp,coexpression,0,,CHI3L1,CHI3L1,xxxxxx,xxxxxx
68,,exp,coexpression,0,,NR4A3,SOCS3,xxxxxx,xxxxxx
69,,exp,coexpression,0,,FAM107A,FAM107A,xxxxxx,xxxxxx
70,,exp,coexpression,0,,DGAT2,DGAT2,xxxxxx,xxxxxx
71,,exp,coexpression,0,,SDC4,SDC4,xxxxxx,xxxxxx
72,,exp,coexpression,0,,DCN,PRELP,xxxxxx,xxxxxx
73,,exp,coexpression,0,,RGS11,RGS11,xxxxxx,xxxxxx
74,,exp,coexpression,0,,C1QC,FCGR3A,xxxxxx,xxxxxx
75,,exp,coexpression,0,,SOCS3,VMP1,xxxxxx,xxxxxx
76,,exp,coexpression,0,,COL1A2,COL1A2,xxxxxx,xxxxxx
77,,exp,coexpression,0,,C1QB,ITGB2,xxxxxx,xxxxxx
78,,exp,coexpression,0,,ACTA2,COL14A1,xxxxxx,xxxxxx
79,,exp,coexpression,0,,BCL3,GADD45B,xxxxxx,xxxxxx
80,,exp,coexpression,0,,C1QB,C1QB,xxxxxx,xxxxxx
81,,exp,coexpression,0,,AKR1C1,AKR1C1,xxxxxx,xxxxxx
82,,exp,coexpression,0,,GALNT15,GALNT15,xxxxxx,xxxxxx
83,,exp,coexpression,0,,MS4A6A,STAB1,xxxxxx,xxxxxx
84,,exp,coexpression,0,,CSF1R,FCGR2A,xxxxxx,xxxxxx
85,,exp,coexpression,0,,ADAMTS4,IER5L,xxxxxx,xxxxxx
86,,exp,coexpression,0,,LCN10,LCN10,xxxxxx,xxxxxx
87,,exp,coexpression,0,,CDKN1A,SOCS3,xxxxxx,xxxxxx
88,,exp,coexpression,0,,FGL2,IGFBP6,xxxxxx,xxxxxx
89,,exp,coexpression,0,,AOC3,MYH11,xxxxxx,xxxxxx
90,,exp,coexpression,0,,COL3A1,FRZB,xxxxxx,xxxxxx
91,,exp,coexpression,0,,MFAP4,MYH11,xxxxxx,xxxxxx
92,,exp,coexpression,0,,C1QB,FCGR3A,xxxxxx,xxxxxx
93,,exp,coexpression,0,,CLDN5,CLDN5,xxxxxx,xxxxxx
94,,exp,coexpression,0,,COL3A1,COL5A1,xxxxxx,xxxxxx
95,,exp,coexpression,0,,BGN,COL1A2,xxxxxx,xxxxxx
96,,exp,coexpression,0,,HSPB7,HSPB7,xxxxxx,xxxxxx
97,,exp,coexpression,0,,GSTM1,GSTM1,xxxxxx,xxxxxx
98,,exp,coexpression,0,,KCNMA1,KCNMA1,xxxxxx,xxxxxx
99,,exp,coexpression,0,,CXCL12,LUM,xxxxxx,xxxxxx
100,,exp,coexpression,0,,TNXB,TNXB,xxxxxx,xxxxxx
101,,exp,coexpression,0,,DCN,LTBP2,xxxxxx,xxxxxx
102,,exp,coexpression,0,,TIMP1,ZFP36,xxxxxx,xxxxxx
103,,exp,coexpression,0,,IER3,SOCS3,xxxxxx,xxxxxx
104,,exp,coexpression,0,,COL1A2,CXCL12,xxxxxx,xxxxxx
105,,exp,coexpression,0,,C1QA,C1QB,xxxxxx,xxxxxx
106,,exp,coexpression,0,,BHLHE40,FOS,xxxxxx,xxxxxx
107,,exp,coexpression,0,,HLF,HLF,xxxxxx,xxxxxx
108,,exp,coexpression,0,,CEBPD,MAFF,xxxxxx,xxxxxx
109,,exp,coexpression,0,,ADAMTS9,C11orf96,xxxxxx,xxxxxx
110,,exp,coexpression,0,,COL14A1,COL14A1,xxxxxx,xxxxxx
111,,exp,coexpression,0,,ACTA2,PDLIM3,xxxxxx,xxxxxx
112,,exp,coexpression,0,,CD44,CD44,xxxxxx,xxxxxx
113,,exp,coexpression,0,,C1R,C1R,xxxxxx,xxxxxx
114,,exp,coexpression,0,,AEBP1,AEBP1,xxxxxx,xxxxxx
115,,exp,coexpression,0,,ADM,ZFP36,xxxxxx,xxxxxx
116,,exp,coexpression,0,,C1QC,C1QC,xxxxxx,xxxxxx
117,,exp,coexpression,0,,EMP1,EMP1,xxxxxx,xxxxxx
118,,exp,coexpression,0,,CCL14,CCL14,xxxxxx,xxxxxx
119,,exp,coexpression,0,,ECM2,ECM2,xxxxxx,xxxxxx
120,,exp,coexpression,0,,NR4A1,NR4A2,xxxxxx,xxxxxx
121,,exp,coexpression,0,,INMT,INMT,xxxxxx,xxxxxx
122,,exp,coexpression,0,,BHLHE40,GEM,xxxxxx,xxxxxx
123,,exp,coexpression,0,,CD93,CD93,xxxxxx,xxxxxx
124,,exp,coexpression,0,,NR4A3,ZFP36,xxxxxx,xxxxxx
125,,exp,coexpression,0,,BHLHE40,MAFF,xxxxxx,xxxxxx
126,,exp,coexpression,0,,MMP2,MMP2,xxxxxx,xxxxxx
127,,exp,coexpression,0,,PTGIS,PTGIS,xxxxxx,xxxxxx
128,,exp,coexpression,0,,C11orf96,NR4A3,xxxxxx,xxxxxx
129,,exp,coexpression,0,,MTARC1,MTARC1,xxxxxx,xxxxxx
130,,exp,coexpression,0,,MFAP4,PODN,xxxxxx,xxxxxx
131,,exp,coexpression,0,,AOX1,AOX1,xxxxxx,xxxxxx
132,,exp,coexpression,0,,MYH11,TAGLN,xxxxxx,xxxxxx
133,,exp,coexpression,0,,MDK,MDK,xxxxxx,xxxxxx
134,,exp,coexpression,0,,HLA.DQA1,HLA.DRB5,xxxxxx,xxxxxx
135,,exp,coexpression,0,,ACTG2,DES,xxxxxx,xxxxxx
136,,exp,coexpression,0,,DCN,LUM,xxxxxx,xxxxxx
137,,exp,coexpression,0,,HSPB1,HSPB1,xxxxxx,xxxxxx
138,,exp,coexpression,0,,SLC2A3,SOCS3,xxxxxx,xxxxxx
139,,exp,coexpression,0,,CDKN1A,MAFF,xxxxxx,xxxxxx
140,,exp,coexpression,0,,CLSTN2,CLSTN2,xxxxxx,xxxxxx
141,,exp,coexpression,0,,C1QB,MS4A7,xxxxxx,xxxxxx
142,,exp,coexpression,0,,ADAMTS4,BHLHE40,xxxxxx,xxxxxx
143,,exp,coexpression,0,,MFAP4,MFAP4,xxxxxx,xxxxxx
144,,exp,coexpression,0,,UPP1,UPP1,xxxxxx,xxxxxx
145,,exp,coexpression,0,,ACTA2,ISLR,xxxxxx,xxxxxx
146,,exp,coexpression,0,,DEPP1,SOCS3,xxxxxx,xxxxxx
147,,exp,coexpression,0,,ADAMTS1,GADD45B,xxxxxx,xxxxxx
148,,exp,coexpression,0,,C1QA,LCP1,xxxxxx,xxxxxx
149,,exp,coexpression,0,,NFIL3,THBS1,xxxxxx,xxxxxx
150,,exp,coexpression,0,,SLCO4A1,SLCO4A1,xxxxxx,xxxxxx
151,,exp,coexpression,0,,ADAMTS4,TNFAIP3,xxxxxx,xxxxxx
152,,exp,coexpression,0,,CCN2,IGFBP6,xxxxxx,xxxxxx
153,,exp,coexpression,0,,C1QB,CD68,xxxxxx,xxxxxx
154,,exp,coexpression,0,,NAMPT,SLC2A3,xxxxxx,xxxxxx
155,,exp,coexpression,0,,COL3A1,MFAP4,xxxxxx,xxxxxx
156,,exp,coexpression,0,,CSF1R,LYZ,xxxxxx,xxxxxx
157,,exp,coexpression,0,,DCN,DPYSL3,xxxxxx,xxxxxx
158,,exp,coexpression,0,,GPIHBP1,GPIHBP1,xxxxxx,xxxxxx
159,,exp,coexpression,0,,SMOC2,SMOC2,xxxxxx,xxxxxx
160,,exp,coexpression,0,,IER3,MAFF,xxxxxx,xxxxxx
161,,exp,coexpression,0,,HLA.DRB5,HLA.DRB5,xxxxxx,xxxxxx
162,,exp,coexpression,0,,ADM,IER3,xxxxxx,xxxxxx
163,,exp,coexpression,0,,HLA.DQB1,HLA.DRB5,xxxxxx,xxxxxx
164,,exp,coexpression,0,,OLFML1,OLFML1,xxxxxx,xxxxxx
165,,exp,coexpression,0,,AKAP12,AKAP12,xxxxxx,xxxxxx
166,,exp,coexpression,0,,CXCR4,RGS1,xxxxxx,xxxxxx
167,,exp,coexpression,0,,SLC2A3,ZFP36,xxxxxx,xxxxxx
168,,exp,coexpression,0,,BCL3,MYC,xxxxxx,xxxxxx
169,,exp,coexpression,0,,SERPINE2,THBS2,xxxxxx,xxxxxx
170,,exp,coexpression,0,,FOSL2,FOSL2,xxxxxx,xxxxxx
171,,exp,coexpression,0,,ATF3,IER3,xxxxxx,xxxxxx
172,,exp,coexpression,0,,THBS4,THBS4,xxxxxx,xxxxxx
173,,exp,coexpression,0,,MT.ND6,MT.ND6,xxxxxx,xxxxxx
174,,exp,coexpression,0,,COL1A1,MFAP4,xxxxxx,xxxxxx
175,,exp,coexpression,0,,BHLHE40,VMP1,xxxxxx,xxxxxx
176,,exp,coexpression,0,,ADAMTS9,TIMP1,xxxxxx,xxxxxx
177,,exp,coexpression,0,,CFD,MFAP4,xxxxxx,xxxxxx
178,,exp,coexpression,0,,DUSP1,DUSP1,xxxxxx,xxxxxx
179,,exp,coexpression,0,,HBA1,HBB,xxxxxx,xxxxxx
180,,exp,coexpression,0,,ISLR,PODN,xxxxxx,xxxxxx
181,,exp,coexpression,0,,MYH11,PDLIM3,xxxxxx,xxxxxx
182,,exp,coexpression,0,,BCL3,SOCS3,xxxxxx,xxxxxx
183,,exp,coexpression,0,,CD14,SLC11A1,xxxxxx,xxxxxx
184,,exp,coexpression,0,,HILPDA,HILPDA,xxxxxx,xxxxxx
185,,exp,coexpression,0,,CD68,FCGR2A,xxxxxx,xxxxxx
186,,exp,coexpression,0,,CCDC80,DPT,xxxxxx,xxxxxx
187,,exp,coexpression,0,,C11orf96,VMP1,xxxxxx,xxxxxx
188,,exp,coexpression,0,,TCIM,TCIM,xxxxxx,xxxxxx
189,,exp,coexpression,0,,MFAP4,TNXB,xxxxxx,xxxxxx
190,,exp,coexpression,0,,COL14A1,FBLN1,xxxxxx,xxxxxx
191,,exp,coexpression,0,,APOE,SLC1A3,xxxxxx,xxxxxx
192,,exp,coexpression,0,,ICAM1,SERPINE1,xxxxxx,xxxxxx
193,,exp,coexpression,0,,CFD,DPT,xxxxxx,xxxxxx
194,,exp,coexpression,0,,SERPINE2,TNC,xxxxxx,xxxxxx
195,,exp,coexpression,0,,C11orf96,NAMPT,xxxxxx,xxxxxx
196,,exp,coexpression,0,,ISG15,ISG15,xxxxxx,xxxxxx
197,,exp,coexpression,0,,NREP,NREP,xxxxxx,xxxxxx
198,,exp,coexpression,0,,DPT,FBLN2,xxxxxx,xxxxxx
199,,exp,coexpression,0,,ADM,DUSP5,xxxxxx,xxxxxx
200,,exp,coexpression,0,,CCL2,THBS1,xxxxxx,xxxxxx
201,,exp,coexpression,0,,HLA.DPB1,HLA.DPB1,xxxxxx,xxxxxx
202,,exp,coexpression,0,,C11orf96,SERPINE1,xxxxxx,xxxxxx
203,,exp,coexpression,0,,GPNMB,SPON2,xxxxxx,xxxxxx
204,,exp,coexpression,0,,C1QA,CD68,xxxxxx,xxxxxx
205,,exp,coexpression,0,,ADM,VCAN,xxxxxx,xxxxxx
206,,exp,coexpression,0,,FOSL2,SOCS3,xxxxxx,xxxxxx
207,,exp,coexpression,0,,ADAMTS1,SOCS3,xxxxxx,xxxxxx
208,,exp,coexpression,0,,HBEGF,HBEGF,xxxxxx,xxxxxx
209,,exp,coexpression,0,,ABCA6,ABCA9,xxxxxx,xxxxxx
210,,exp,coexpression,0,,ADM,ICAM1,xxxxxx,xxxxxx
211,,exp,coexpression,0,,FBXO32,FBXO32,xxxxxx,xxxxxx
212,,exp,coexpression,0,,FSTL3,FSTL3,xxxxxx,xxxxxx
213,,exp,coexpression,0,,C1QC,VSIG4,xxxxxx,xxxxxx
214,,exp,coexpression,0,,CD14,CSF1R,xxxxxx,xxxxxx
215,,exp,coexpression,0,,C11orf96,NFIL3,xxxxxx,xxxxxx
216,,exp,coexpression,0,,ACTG2,MYH11,xxxxxx,xxxxxx
217,,exp,coexpression,0,,ADAMTS1,CEBPD,xxxxxx,xxxxxx
218,,exp,coexpression,0,,CCDC80,MRC2,xxxxxx,xxxxxx
219,,exp,coexpression,0,,ERBB3,ERBB3,xxxxxx,xxxxxx
220,,exp,coexpression,0,,C1QA,LYZ,xxxxxx,xxxxxx
221,,exp,coexpression,0,,SLC2A3,SLC2A3,xxxxxx,xxxxxx
222,,exp,coexpression,0,,PPP1R14A,PPP1R14A,xxxxxx,xxxxxx
223,,exp,coexpression,0,,C1QB,CD163,xxxxxx,xxxxxx
224,,exp,coexpression,0,,IFI44L,IFIT1,xxxxxx,xxxxxx
225,,exp,coexpression,0,,TMEM100,TMEM100,xxxxxx,xxxxxx
226,,exp,coexpression,0,,CD163,CD68,xxxxxx,xxxxxx
227,,exp,coexpression,0,,IFI30,MS4A6A,xxxxxx,xxxxxx
228,,exp,coexpression,0,,STC1,THBS1,xxxxxx,xxxxxx
229,,exp,coexpression,0,,BGN,MFAP4,xxxxxx,xxxxxx
230,,exp,coexpression,0,,MYC,MYC,xxxxxx,xxxxxx
231,,exp,coexpression,0,,FLRT2,FLRT2,xxxxxx,xxxxxx
232,,exp,coexpression,0,,IRAK3,IRAK3,xxxxxx,xxxxxx
233,,exp,coexpression,0,,MYH11,PRELP,xxxxxx,xxxxxx
234,,exp,coexpression,0,,ADAMTS9,CCL2,xxxxxx,xxxxxx
235,,exp,coexpression,0,,ISLR,SFRP4,xxxxxx,xxxxxx
236,,exp,coexpression,0,,ADAMTS4,THBS1,xxxxxx,xxxxxx
237,,exp,coexpression,0,,TENM1,TENM1,xxxxxx,xxxxxx
238,,exp,coexpression,0,,HBB,HBB,xxxxxx,xxxxxx
239,,exp,coexpression,0,,IGFBP6,IGFBP6,xxxxxx,xxxxxx
240,,exp,coexpression,0,,F13A1,LYZ,xxxxxx,xxxxxx
241,,exp,coexpression,0,,BGN,COL14A1,xxxxxx,xxxxxx
242,,exp,coexpression,0,,ACTA2,CCDC80,xxxxxx,xxxxxx
243,,exp,coexpression,0,,SIK1,SIK1,xxxxxx,xxxxxx
244,,exp,coexpression,0,,C1QA,MS4A6A,xxxxxx,xxxxxx
245,,exp,coexpression,0,,CXCL12,FBLN1,xxxxxx,xxxxxx
246,,exp,coexpression,0,,C1QA,LAPTM5,xxxxxx,xxxxxx
247,,exp,coexpression,0,,LUM,MRC2,xxxxxx,xxxxxx
248,,exp,coexpression,0,,DHCR24,DHCR24,xxxxxx,xxxxxx
249,,exp,coexpression,0,,C12orf60,MGP,xxxxxx,xxxxxx
250,,exp,coexpression,0,,A2M,A2M,xxxxxx,xxxxxx
251,,exp,coexpression,0,,ADAMTS1,C11orf96,xxxxxx,xxxxxx
252,,exp,coexpression,0,,C11orf96,LDLR,xxxxxx,xxxxxx
253,,exp,coexpression,0,,OSMR,TYMP,xxxxxx,xxxxxx
254,,exp,coexpression,0,,SLC7A5,SLC7A5,xxxxxx,xxxxxx
255,,exp,coexpression,0,,C1QB,C1QC,xxxxxx,xxxxxx
256,,exp,coexpression,0,,SERPINE1,SOCS3,xxxxxx,xxxxxx
257,,exp,coexpression,0,,DPT,FBLN1,xxxxxx,xxxxxx
258,,exp,coexpression,0,,C11orf96,CEBPD,xxxxxx,xxxxxx
259,,exp,coexpression,0,,FOSL2,THBS1,xxxxxx,xxxxxx
260,,exp,coexpression,0,,AHNAK2,AHNAK2,xxxxxx,xxxxxx
261,,exp,coexpression,0,,HES1,HES1,xxxxxx,xxxxxx
262,,exp,coexpression,0,,ADAMTS4,ADM,xxxxxx,xxxxxx
263,,exp,coexpression,0,,CCL15.CCL14,CCL15.CCL14,xxxxxx,xxxxxx
264,,exp,coexpression,0,,MS4A6A,VSIG4,xxxxxx,xxxxxx
265,,exp,coexpression,0,,ADH1B,ADH1C,xxxxxx,xxxxxx
266,,exp,coexpression,0,,MLXIPL,MLXIPL,xxxxxx,xxxxxx
267,,exp,coexpression,0,,HEYL,HEYL,xxxxxx,xxxxxx
268,,exp,coexpression,0,,VCAN,VCAN,xxxxxx,xxxxxx
269,,exp,coexpression,0,,CAPN5,CAPN5,xxxxxx,xxxxxx
270,,exp,coexpression,0,,C7,HSPB6,xxxxxx,xxxxxx
271,,exp,coexpression,0,,SERPINH1,SERPINH1,xxxxxx,xxxxxx
272,,exp,coexpression,0,,CSF1R,MS4A6A,xxxxxx,xxxxxx
273,,exp,coexpression,0,,LYVE1,LYVE1,xxxxxx,xxxxxx
274,,exp,coexpression,0,,C4A,C4A,xxxxxx,xxxxxx
275,,exp,coexpression,0,,COL7A1,COL7A1,xxxxxx,xxxxxx
276,,exp,coexpression,0,,VSIG4,VSIG4,xxxxxx,xxxxxx
277,,exp,coexpression,0,,AKR1C1,TSC22D3,xxxxxx,xxxxxx
278,,exp,coexpression,0,,MAFF,MAFF,xxxxxx,xxxxxx
279,,exp,coexpression,0,,DUSP5,IER3,xxxxxx,xxxxxx
280,,exp,coexpression,0,,MGP,MYH11,xxxxxx,xxxxxx
281,,exp,coexpression,0,,C1QA,IFI30,xxxxxx,xxxxxx
282,,exp,coexpression,0,,CD74,HLA.DPB1,xxxxxx,xxxxxx
283,,exp,coexpression,0,,GLUL,GLUL,xxxxxx,xxxxxx
284,,exp,coexpression,0,,CCN2,HSPB6,xxxxxx,xxxxxx
285,,exp,coexpression,0,,COL12A1,COL12A1,xxxxxx,xxxxxx
286,,exp,coexpression,0,,BTNL9,CLDN5,xxxxxx,xxxxxx
287,,exp,coexpression,0,,IER5L,VMP1,xxxxxx,xxxxxx
288,,exp,coexpression,0,,ADAMTS1,MAFF,xxxxxx,xxxxxx
289,,exp,coexpression,0,,ENPP2,ENPP2,xxxxxx,xxxxxx
290,,exp,coexpression,0,,PIM1,SLC7A5,xxxxxx,xxxxxx
291,,exp,coexpression,0,,MT1E,MT1M,xxxxxx,xxxxxx
292,,exp,coexpression,0,,TM7SF2,TM7SF2,xxxxxx,xxxxxx
293,,exp,coexpression,0,,FBLN2,ISLR,xxxxxx,xxxxxx
294,,exp,coexpression,0,,DEPP1,GADD45B,xxxxxx,xxxxxx
295,,exp,coexpression,0,,LAPTM5,LAPTM5,xxxxxx,xxxxxx
296,,exp,coexpression,0,,IGF1,IGF1,xxxxxx,xxxxxx
297,,exp,coexpression,0,,RAP1GAP,RAP1GAP,xxxxxx,xxxxxx
298,,exp,coexpression,0,,PLIN4,PLIN4,xxxxxx,xxxxxx
299,,exp,coexpression,0,,SPRY1,THBS1,xxxxxx,xxxxxx
300,,exp,coexpression,0,,PIM1,TIMP1,xxxxxx,xxxxxx
301,,exp,coexpression,0,,C1QB,LCP1,xxxxxx,xxxxxx
302,,exp,coexpression,0,,CD248,COL14A1,xxxxxx,xxxxxx
303,,exp,coexpression,0,,NR4A1,NR4A1,xxxxxx,xxxxxx
304,,exp,coexpression,0,,DPT,DPT,xxxxxx,xxxxxx
305,,exp,coexpression,0,,CYP1B1,CYP1B1,xxxxxx,xxxxxx
306,,exp,coexpression,0,,IL33,IL33,xxxxxx,xxxxxx
307,,exp,coexpression,0,,NEXN,NEXN,xxxxxx,xxxxxx
308,,exp,coexpression,0,,CSF3R,RGS1,xxxxxx,xxxxxx
309,,exp,coexpression,0,,CRISPLD2,CRISPLD2,xxxxxx,xxxxxx
310,,exp,coexpression,0,,DPT,MYH11,xxxxxx,xxxxxx
311,,exp,coexpression,0,,MAFF,NFIL3,xxxxxx,xxxxxx
312,,exp,coexpression,0,,C1QC,MS4A7,xxxxxx,xxxxxx
313,,exp,coexpression,0,,CCDC80,CXCL12,xxxxxx,xxxxxx
314,,exp,coexpression,0,,CCN2,PRELP,xxxxxx,xxxxxx
315,,exp,coexpression,0,,MGP,MGP,xxxxxx,xxxxxx
316,,exp,coexpression,0,,ACTA2,LMOD1,xxxxxx,xxxxxx
317,,exp,coexpression,0,,SLCO2B1,SLCO2B1,xxxxxx,xxxxxx
318,,exp,coexpression,0,,SLC7A8,SLC7A8,xxxxxx,xxxxxx
319,,exp,coexpression,0,,ZDHHC11B,ZDHHC11B,xxxxxx,xxxxxx
320,,exp,coexpression,0,,CEBPD,NFIL3,xxxxxx,xxxxxx
321,,exp,coexpression,0,,F13A1,FCGR2A,xxxxxx,xxxxxx
322,,exp,coexpression,0,,GPAT3,GPAT3,xxxxxx,xxxxxx
323,,exp,coexpression,0,,AOC3,AOC3,xxxxxx,xxxxxx
324,,exp,coexpression,0,,S100A8,SLC11A1,xxxxxx,xxxxxx
325,,exp,coexpression,0,,BCL3,STC1,xxxxxx,xxxxxx
326,,exp,coexpression,0,,SERPINF2,SERPINF2,xxxxxx,xxxxxx
327,,exp,coexpression,0,,SLPI,SLPI,xxxxxx,xxxxxx
328,,exp,coexpression,0,,SLC39A14,SLC39A14,xxxxxx,xxxxxx
329,,exp,coexpression,0,,ADAMTS4,GADD45B,xxxxxx,xxxxxx
330,,exp,coexpression,0,,MT1E,MT1E,xxxxxx,xxxxxx
331,,exp,coexpression,0,,F13A1,MS4A6A,xxxxxx,xxxxxx
332,,exp,coexpression,0,,ADAMTS4,PIM1,xxxxxx,xxxxxx
333,,exp,coexpression,0,,ADM,SERPINE1,xxxxxx,xxxxxx
334,,exp,coexpression,0,,DUSP5,SOCS3,xxxxxx,xxxxxx
335,,exp,coexpression,0,,PLEKHH2,PLEKHH2,xxxxxx,xxxxxx
336,,exp,coexpression,0,,GPNMB,GPNMB,xxxxxx,xxxxxx
337,,exp,coexpression,0,,OSMR,PIM1,xxxxxx,xxxxxx
338,,exp,coexpression,0,,FABP4,FABP4,xxxxxx,xxxxxx
339,,exp,coexpression,0,,SPON1,SPON1,xxxxxx,xxxxxx
340,,exp,coexpression,0,,SNAI2,SNAI2,xxxxxx,xxxxxx
341,,exp,coexpression,0,,MME,MME,xxxxxx,xxxxxx
342,,exp,coexpression,0,,ATF3,ATF3,xxxxxx,xxxxxx
343,,exp,coexpression,0,,ICAM1,ICAM1,xxxxxx,xxxxxx
344,,exp,coexpression,0,,CLDN5,VWF,xxxxxx,xxxxxx
345,,exp,coexpression,0,,BCL3,OSMR,xxxxxx,xxxxxx
346,,exp,coexpression,0,,SLA,SLA,xxxxxx,xxxxxx
347,,exp,coexpression,0,,FBN1,FBN1,xxxxxx,xxxxxx
348,,exp,coexpression,0,,COL14A1,LUM,xxxxxx,xxxxxx
349,,exp,coexpression,0,,CD14,ITGB2,xxxxxx,xxxxxx
350,,exp,coexpression,0,,MAFF,STC1,xxxxxx,xxxxxx
351,,exp,coexpression,0,,SLC16A3,SLC16A3,xxxxxx,xxxxxx
352,,exp,coexpression,0,,C1QB,VSIG4,xxxxxx,xxxxxx
